SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
COMSYN,EQ,COMMERCIAL SYN BAGS LTD,155.2,170.0,147.0,159.22,662983,105834297.14,20260226,195.5,152.47,154.46,167.4766666666667,173.985,160.96833333333336,173.985,160.96833333333336,13.016666666666652,8.427208770339668,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,26729440.585,False,False,Lower,True,Neutral,False,Bearish Virgin,12.961428571428572,159.9512,,1.0042617289393427,3.9594654741630464,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
BHANDARI,EQ,BHANDARI HOSIERY EXP LTD,3.09,3.13,2.95,2.97,793904,2395062.28,20260226,3.7,2.98,3.05,3.2433333333333336,3.34,3.1466666666666674,3.34,3.1466666666666674,0.19333333333333247,6.338797814207623,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,928676.24,False,False,Lower,True,Neutral,False,Bearish Virgin,0.2507142857142856,3.975,4.213,0.7711301044634347,2.579006737590271,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SECMARK,EQ,SECMARK CONSULTANCY LTD,139.92,145.99,132.45,137.56,314354,44170468.74,20260226,122.04,101.7,122.04,115.26,111.87,118.65,118.65,111.87,6.780000000000001,5.555555555555556,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,220426.34000000003,False,False,Higher,True,Neutral,False,Bullish Virgin,10.959285714285716,110.65899999999999,114.4812,0.6186534576028156,200.38652703665088,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
CTE,EQ,CAMBRIDGE TECH ENTER LTD,28.39,29.78,27.45,27.81,34959,988838.99,20260226,32.59,28.3,28.38,29.756666666666664,30.445,29.068333333333328,30.445,29.068333333333328,1.3766666666666723,4.850833920601382,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,794585.1799999999,False,False,Lower,True,Neutral,False,Bearish Virgin,2.5157142857142856,36.3876,41.5656,0.5472269543819822,1.244471977189406,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GTPL,EQ,GTPL HATHWAY LIMITED,59.58,62.24,55.01,56.59,594566,35028430.07,20260226,70.9,55.52,59.08,61.833333333333336,63.21000000000001,60.45666666666666,63.21000000000001,60.45666666666666,2.7533333333333445,4.660347551342832,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,1845202.635,False,False,Lower,True,Neutral,False,Bearish Virgin,5.08142857142857,85.0442,94.2684,0.5418423765345352,18.983514008476366,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
NIPPOBATRY,EQ,INDO-NATIONAL LIMITED,341.7,345.0,335.0,340.5,5007,1703111.85,20260226,397.7,333.1,341.7,357.5,365.4,349.6,365.4,349.6,15.799999999999955,4.623939127889948,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,1044274.9,False,False,Higher,True,Neutral,False,None,17.135714285714283,382.249,408.41799999999995,0.9220508545227153,1.6309037495778171,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SUMIT,EQ,SUMIT WOODS LIMITED,39.07,41.87,36.56,38.92,330250,12798096.75,20260226,44.8,36.5,38.22,39.839999999999996,40.65,39.029999999999994,40.65,39.029999999999994,1.6200000000000045,4.238618524332822,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,2632031.3,False,False,Lower,True,Neutral,False,None,4.2835714285714275,55.723,69.2446,0.3781890945472748,4.862440940576961,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
MHLXMIRU,EQ,MAHALAXMI RUBTECH LIMITED,173.55,176.4,171.99,173.5,6127,1068886.54,20260226,196.8,169.99,173.55,180.11333333333334,183.395,176.83166666666668,183.395,176.83166666666668,6.563333333333333,3.781811197541534,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,858839.335,False,False,Lower,True,Neutral,False,Bearish Virgin,10.15,199.69480000000004,208.76919999999998,0.6466338259441706,1.2445710116432895,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
CLEDUCATE,EQ,CL EDUCATE LIMITED,41.35,41.89,40.0,40.26,201345,8259350.02,20260226,45.8,40.59,40.96,42.449999999999996,43.195,41.70499999999999,43.195,41.70499999999999,1.490000000000009,3.637695312500022,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,2816183.035,False,False,Lower,True,Neutral,False,Bearish Virgin,4.271428571428572,70.5548,,0.34882943143812917,2.932817191692229,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
VLEGOV,EQ,VL E GOV AND IT SOL LTD,14.0,14.45,12.81,13.0,961282,12806589.95,20260226,15.69,13.52,13.89,14.366666666666667,14.605,14.128333333333334,14.605,14.128333333333334,0.47666666666666657,3.431725461963042,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9333333333333333,60,4361228.25,False,False,Lower,True,Neutral,False,Bearish Virgin,1.655,16.668,20.2602,0.2880161127895266,2.9364640454211495,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
