SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
CLEDUCATE,EQ,CL EDUCATE LIMITED,59.08,61.92,55.5,58.59,357814,21118578.05,20260209,72.6,59.08,59.08,63.586666666666666,65.84,61.33333333333333,65.84,61.33333333333333,4.506666666666675,7.628074926653141,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,2816183.035,False,False,Lower,True,Risk On,False,Bearish Virgin,4.470714285714286,81.61880000000001,,1.0080417532087145,7.499007623984213,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,46.5,47.7,45.05,45.48,61414,2818590.17,20260209,56.86,45.99,46.27,49.70666666666667,51.425,47.988333333333344,51.425,47.988333333333344,3.436666666666653,7.427418773863526,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,437504.45999999996,False,False,Outside,True,Risk On,False,Bearish Virgin,3.5742857142857143,46.826,51.4987,0.9614974686917095,6.442426141210081,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
APOLLOPIPE,EQ,APOLLO PIPES LIMITED,315.95,353.2,315.5,332.35,2700279,904647116.5,20260209,318.5,264.5,313.4,298.8,291.5,306.1,306.1,291.5,14.600000000000023,4.658583280153167,Wide,Bullish,Above CPR,Cash Only,Building Materials,False,False,False,1.0,60,19170996.700000003,False,False,Higher,True,Risk On,False,Bullish Virgin,20.12142857142857,289.645,310.335,0.7255946041888546,47.18831945237359,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SOLARA,EQ,SOLARA ACTIVE PHA SCI LTD,452.05,489.6,440.2,478.65,565764,261849263.25,20260209,530.0,462.2,470.85,487.6833333333334,496.1,479.26666666666677,496.1,479.26666666666677,16.833333333333258,3.5750946869137215,Wide,Bearish,Below CPR,Cash Only,Power & Utilities,False,False,False,1.0,60,32971847.275,False,False,Lower,True,Risk On,False,Bearish Virgin,28.135714285714297,548.842,573.972,0.5982905982905954,7.941601241388136,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
FINKURVE,EQ,FINKURVE FINANCIAL SERV L,93.42,95.5,90.05,93.27,50126,4668339.39,20260209,104.0,91.1,93.42,96.17333333333333,97.55,94.79666666666667,97.55,94.79666666666667,2.7533333333333303,2.947263255548416,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,2329129.86,False,False,Overlapping,True,Risk On,False,None,9.835714285714289,96.92219999999999,,0.27993221980150046,2.0043276547920774,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SANGINITA,EQ,SANGINITA CHEMICALS LTD,10.82,12.73,10.82,12.58,413507,5022885.91,20260209,12.0,10.08,10.61,10.896666666666667,11.04,10.753333333333334,11.04,10.753333333333334,0.2866666666666653,2.7018535972352997,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,415615.69499999995,False,False,Lower,True,Risk On,False,None,0.9292857142857143,10.601599999999998,10.4673,0.30848065590571205,12.085409599365589,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
REPRO,EQ,REPRO INDIA LIMITED,414.0,429.0,413.2,415.65,14337,5968529.55,20260209,448.95,411.55,413.55,424.68333333333334,430.25,419.1166666666667,430.25,419.1166666666667,11.133333333333326,2.692137186152418,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,4229660.675,False,False,Outside,True,Risk On,False,None,23.803571428571427,444.712,475.46200000000005,0.4677169292323078,1.4111130912410603,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GLOSTERLTD,EQ,GLOSTER LIMITED,619.0,619.0,586.55,597.2,6460,3846741.3,20260209,640.0,586.85,589.65,605.5,613.425,597.575,613.425,597.575,15.849999999999909,2.688035275163217,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,1307258.875,False,False,Lower,True,Risk On,False,Bearish Virgin,30.207142857142856,629.6619999999999,632.3485,0.5247103334121512,2.9426010207809834,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SBCL,EQ,SHIVALIK BIMETAL CON. LTD,487.75,519.9,486.05,516.0,262473,133060867.05,20260209,490.0,443.1,485.5,472.8666666666666,466.55,479.1833333333332,479.1833333333332,466.55,12.633333333333212,2.602128389975945,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,30737734.6,False,False,Overlapping,True,Risk On,False,Bullish Virgin,23.796428571428567,438.175,466.8925,0.5308919905948222,4.3289093611342455,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
INDOCO,EQ,INDOCO REMEDIES LTD.,217.0,218.9,204.08,205.01,154317,32355900.88,20260209,230.25,211.1,212.76,218.03666666666666,220.675,215.3983333333333,220.675,215.3983333333333,5.276666666666699,2.4801027762110825,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,6633276.484999999,False,False,Lower,True,Risk On,False,Bearish Virgin,13.46071428571428,230.2342,255.6381,0.3920049526841805,4.8778158053817355,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
