SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
OSIAHYPER,EQ,OSIA HYPER RETAIL LIMITED,11.2,11.47,10.35,10.46,2922684,31447457.62,20260219,13.3,11.39,11.39,12.026666666666666,12.345,11.70833333333333,12.345,11.70833333333333,0.6366666666666703,5.589698565993593,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,51,4062681.35,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.797142857142857,14.8582,,0.7986857825567549,7.740567106007465,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GOKUL,EQ,GOKUL REFOILS & SOLV LTD,43.0,43.44,39.8,40.52,459761,19273599.89,20260219,40.28,33.73,40.28,38.096666666666664,37.004999999999995,39.18833333333333,39.18833333333333,37.004999999999995,2.183333333333337,5.420390599139367,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,789257.29,False,False,Higher,True,Risk Off,False,Bullish Virgin,2.237142857142857,37.5646,39.0967,0.9759472115793972,24.419920011128436,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
BLBLIMITED,EQ,BLB LIMITED,19.4,19.89,17.8,18.0,923891,17217201.85,20260219,18.46,15.63,18.28,17.456666666666667,17.045,17.868333333333332,17.868333333333332,17.045,0.8233333333333306,4.504011670313624,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,1453826.1400000001,False,False,Higher,True,Risk Off,False,Bullish Virgin,0.9057142857142862,14.2106,15.2193,0.9090431125131405,11.84268281900613,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
RATNAMANI,EQ,RATNAMANI MET & TUB LTD.,2460.0,2539.0,2401.1,2476.8,172821,425754261.6,20260219,2533.8,2169.8,2494.4,2399.3333333333335,2351.8,2446.866666666667,2446.866666666667,2351.8,95.0666666666666,3.8112037630959996,Wide,Bullish,Above CPR,Cash Only,Metals & Mining,False,False,False,0.9833333333333333,60,31519445.75,False,False,Higher,True,Risk Off,False,Bullish Virgin,143.94285714285712,2222.132,2309.786,0.6604472674341667,13.50766967721823,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
JYOTISTRUC,EQ,JYOTI STRUCTURES LTD,12.4,12.87,12.15,12.25,16320653,203053287.46,20260219,12.6,11.1,12.45,12.049999999999999,11.85,12.249999999999998,12.249999999999998,11.85,0.3999999999999986,3.2128514056224784,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,79021363.995,False,False,Higher,True,Risk Off,False,Bullish Virgin,0.8085714285714286,9.9086,11.4176,0.4946996466431078,2.5695998802658986,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
BLUECOAST,EQ,BLUE COAST HOTELS LIMITED,24.27,24.79,22.81,23.62,4361,102791.45,20260219,25.95,23.53,23.68,24.386666666666667,24.740000000000002,24.03333333333333,24.740000000000002,24.03333333333333,0.7066666666666706,2.9842342342342505,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,32,98603.25,False,False,Outside,True,Risk Off,False,None,1.8385714285714283,,,0.3843563843563865,1.0424752733809484,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
TOKYOPLAST,EQ,TOKYO PLAST INTL LTD,94.9,94.9,90.1,91.29,6767,618034.9,20260219,103.5,92.13,93.68,96.43666666666667,97.815,95.05833333333334,97.815,95.05833333333334,2.7566666666666606,2.942641616851687,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,249563.365,False,False,Outside,True,Risk Off,False,Bearish Virgin,4.246428571428572,105.3474,114.0075,0.6491729744883641,2.47646484491023,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
CLEDUCATE,EQ,CL EDUCATE LIMITED,45.6,48.2,44.49,45.42,234955,10927935.52,20260219,49.46,45.0,45.37,46.61000000000001,47.230000000000004,45.99000000000001,47.230000000000004,45.99000000000001,1.2399999999999949,2.733083535375788,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,2816183.035,False,False,Overlapping,True,Risk Off,False,None,4.830714285714286,74.38600000000001,,0.25669081768445845,3.8804067009089125,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
AHLEAST,EQ,ASIAN HOTELS (EAST) LTD,155.05,162.66,155.05,160.05,5604,898008.05,20260219,164.0,147.1,161.74,157.61333333333334,155.55,159.67666666666668,159.67666666666668,155.55,4.126666666666665,2.5514199744445807,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,308235.11,False,False,Higher,True,Risk Off,False,Bullish Virgin,8.425714285714283,139.3388,142.3095,0.4897705436871255,2.913386635286292,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ORCHASP,EQ,ORCHASP LIMITED,2.7,2.77,2.53,2.59,279276,739548.3,20260219,2.93,2.65,2.69,2.7566666666666664,2.79,2.7233333333333327,2.79,2.7233333333333327,0.06666666666666732,2.478314745972763,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.95,60,574490.155,False,False,Inside,True,Risk Off,False,None,0.2585714285714287,2.7465999999999995,,0.2578268876611442,1.2873123996354645,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
