SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
HILTON,EQ,HILTON METAL FORGING LTD,23.75,24.24,20.94,21.06,1252173,26949176.34,20260219,22.08,22.59,21.57,22.59,21.57,1.0200000000000031,4.843304843304859,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,3114517.29,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NAGREEKCAP,EQ,NAGREEKA CAP & INFR.LTD,28.5,32.0,27.15,27.64,40003,1156282.1,20260219,28.93,29.575,28.284999999999997,29.575,28.284999999999997,1.2900000000000065,4.667149059334321,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,23,210605.96,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHIVALIK,EQ,SHIVALIK RASAYAN LIMITED,308.5,339.0,294.5,298.65,295182,92587345.05,20260219,310.71666666666664,316.75,304.6833333333333,316.75,304.6833333333333,12.06666666666672,4.040404040404058,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,8177932.15,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HGM,EQ,HANDSON GBL MNGMNT LTD,59.05,62.66,55.99,56.0,9903,567040.69,20260219,58.21666666666667,59.325,57.10833333333333,59.325,57.10833333333333,2.216666666666669,3.9583333333333366,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9818181818181818,55,313646.92,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LOTUSEYE,EQ,LOTUS EYE HOSP & INST L,134.0,136.71,123.69,123.69,147793,19362922.36,20260219,128.03,130.2,125.86,130.2,125.86,4.339999999999975,3.508771929824541,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9803921568627452,51,3269043.1,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SANGHIIND,EQ,SANGHI INDUSTRIES LTD,62.43,68.0,60.53,61.15,797154,49123890.27,20260219,63.22666666666667,64.265,62.18833333333333,64.265,62.18833333333333,2.076666666666668,3.3960207140910352,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,16375478.31,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SURAJLTD,EQ,SURAJ LIMITED,246.5,246.5,220.31,222.51,344,77354.83,20260219,229.7733333333333,233.405,226.14166666666665,233.405,226.14166666666665,7.263333333333378,3.264272766767057,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,301148.2,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CYBERMEDIA,EQ,CYBER MEDIA (INDIA) LTD.,15.07,16.55,14.76,14.94,16398,249985.15,20260219,15.416666666666666,15.655,15.178333333333333,15.655,15.178333333333333,0.4766666666666701,3.190539937527913,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,True,1.0,41,150398.86,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BLBLIMITED,EQ,BLB LIMITED,19.4,19.89,17.8,18.0,923891,17217201.85,20260219,18.563333333333333,18.845,18.281666666666663,18.845,18.281666666666663,0.5633333333333326,3.1296296296296253,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,1453826.14,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KAVDEFENCE,EQ,KAVVERI DFS & WIR TEC LTD,67.0,72.0,65.92,66.01,696124,47626736.31,20260219,67.97666666666667,68.96000000000001,66.99333333333334,68.96000000000001,66.99333333333334,1.9666666666666688,2.9793465636519745,Wide,Bearish,Below CPR,Cash Only,Aerospace & Defense,False,True,0.96875,32,14740768.66,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SEJALLTD,EQ,SEJAL GLASS LIMITED,674.95,690.0,633.55,633.55,31727,20707869.7,20260219,652.3666666666667,661.775,642.9583333333334,661.775,642.9583333333334,18.81666666666661,2.970036566437788,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,18,4929166.324999999,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
OSIAHYPER,EQ,OSIA HYPER RETAIL LIMITED,11.2,11.47,10.35,10.46,2922684,31447457.62,20260219,10.76,10.91,10.61,10.91,10.61,0.3000000000000007,2.868068833652014,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9411764705882352,51,4062681.35,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LLOYDSME,EQ,LLOYDS METALS N ENERGY L,1223.6,1223.6,1125.0,1127.4,1509019,1758610207.5,20260219,1158.6666666666667,1174.3,1143.0333333333335,1174.3,1143.0333333333335,31.266666666666424,2.773342794630692,Wide,Bearish,Below CPR,Cash Only,Metals & Mining,False,True,1.0,60,401949335.4500001,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHOPERSTOP,EQ,SHOPPERS STOP LIMITED,369.15,369.15,333.1,337.25,171511,59374752.35,20260219,346.5,351.125,341.875,351.125,341.875,9.25,2.742772424017791,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,19043486.3,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ADROITINFO,EQ,ADROIT INFOTECH LIMITED,10.04,10.36,9.0,9.3,69493,654473.02,20260219,9.553333333333333,9.68,9.426666666666666,9.68,9.426666666666666,0.2533333333333338,2.724014336917568,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,True,0.95,60,561917.63,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FILATFASH,EQ,FILATEX FASHIONS LIMITED,0.27,0.27,0.25,0.25,124133614,31770274.99,20260219,0.2566666666666666,0.26,0.2533333333333333,0.26,0.2533333333333333,0.0066666666666667,2.666666666666684,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8833333333333333,60,20977791.985,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GANGESSECU,EQ,GANGES SECURITIES LIMITED,136.99,136.99,125.1,126.02,2237,287827.04,20260219,129.37,131.04500000000002,127.695,131.04500000000002,127.695,3.3500000000000227,2.658308205046836,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,308710.05,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GTLINFRA,EQ,GTL INFRA.LTD,1.23,1.23,1.14,1.14,74260778,87259201.86,20260219,1.17,1.185,1.1549999999999998,1.185,1.1549999999999998,0.0300000000000002,2.631578947368443,Wide,Bearish,Below CPR,Cash Only,Real Estate & Infra,False,True,0.9666666666666668,60,49311420.715,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
INDIACEM,EQ,THE INDIA CEMENTS LIMITED,430.0,454.8,415.1,418.45,1341379,583625021.75,20260219,429.4500000000001,434.9500000000001,423.9500000000001,434.9500000000001,423.9500000000001,11.0,2.6287489544748475,Wide,Bearish,Below CPR,Cash Only,Construction Materials,False,True,0.9833333333333332,60,138758776.22500002,Outside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AKASH,EQ,AKASH INFRA-PROJECTS LTD,28.85,28.85,25.34,26.07,77278,2100464.05,20260219,26.75333333333333,27.095,26.41166666666666,27.095,26.41166666666666,0.6833333333333371,2.6211481907684586,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,205518.055,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DCI,EQ,DC INFOTECH AND COMUN LTD,272.28,297.4,261.55,268.96,182675,51627110.83,20260219,275.97,279.475,272.46500000000003,279.475,272.46500000000003,7.009999999999991,2.6063355145746545,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,1600504.175,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PRAXIS,EQ,PRAXIS HOME RETAIL LTD,8.48,8.48,7.72,7.81,2582423,21038362.65,20260219,8.003333333333332,8.1,7.906666666666664,8.1,7.906666666666664,0.1933333333333351,2.475458813487006,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9636363636363636,55,1090068.79,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BLKASHYAP,EQ,B.L.KASHYAP & SON LTD,52.9,54.59,50.1,50.48,10313712,540913763.72,20260219,51.72333333333333,52.345,51.10166666666666,52.345,51.10166666666666,1.2433333333333394,2.4630216587427487,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,15382444.845,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DANGEE,EQ,DANGEE DUMS LIMITED,3.41,3.49,3.1,3.18,176114,580231.0,20260219,3.2566666666666664,3.295,3.218333333333333,3.295,3.218333333333333,0.0766666666666671,2.4109014675052545,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,320514.02,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HINDCON,EQ,HINDCON CHEMICALS LIMITED,22.35,22.87,21.06,21.23,34932,760570.7,20260219,21.72,21.965,21.475,21.965,21.475,0.490000000000002,2.3080546396608668,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,555796.64,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HEXT,EQ,HEXAWARE TECHNOLOGIES LTD,575.0,579.25,536.0,539.35,2124706,1196334709.45,20260219,551.5333333333333,557.625,545.4416666666666,557.625,545.4416666666666,12.183333333333394,2.25889187602362,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,True,1.0,60,343842655.82500005,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SONAMLTD,EQ,SONAM LIMITED,47.5,49.5,46.04,46.21,60902,2897301.96,20260219,47.25,47.77,46.73,47.77,46.73,1.039999999999992,2.250595109283688,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,1986596.1,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ZAGGLE,EQ,ZAGGLE PREPA OCEAN SER L,256.95,259.2,240.0,241.55,2277749,563682743.55,20260219,246.91666666666663,249.6,244.2333333333333,249.6,244.2333333333333,5.366666666666674,2.2217622300420925,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,208483605.55,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
REFEX,EQ,REFEX INDUSTRIES LIMITED,242.0,264.5,239.51,243.92,3541256,899678811.09,20260219,249.31,252.005,246.61499999999995,252.005,246.61499999999995,5.390000000000043,2.209740898655314,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9333333333333332,60,162335421.05,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NINSYS,EQ,NINTEC SYSTEMS LIMITED,350.0,350.0,328.05,328.2,7496,2484538.8,20260219,335.4166666666667,339.025,331.8083333333334,339.025,331.8083333333334,7.216666666666583,2.1988624822262595,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,1671765.725,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VENUSPIPES,EQ,VENUS PIPES & TUBES LTD,1134.9,1169.8,1081.5,1089.8,89465,100861523.3,20260219,1113.7,1125.65,1101.75,1125.65,1101.75,23.90000000000009,2.1930629473297936,Wide,Bearish,Below CPR,Cash Only,Building Materials,False,True,1.0,60,38446748.400000006,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ASHIMASYN,EQ,ASHIMA LTD,16.55,16.99,15.75,15.85,236934,3836860.38,20260219,16.196666666666665,16.369999999999997,16.023333333333333,16.369999999999997,16.023333333333333,0.346666666666664,2.1871713985278487,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,1466019.035,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DGCONTENT,EQ,DIGICONTENT LIMITED,27.94,28.47,26.66,26.69,9970,268865.77,20260219,27.27333333333333,27.565,26.981666666666666,27.565,26.981666666666666,0.5833333333333357,2.1855876108405234,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9166666666666666,60,332358.36,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DIGJAMLMTD,EQ,DIGJAM LTD,48.49,48.49,44.12,44.84,12167,555471.22,20260219,45.81666666666666,46.305,45.328333333333326,46.305,45.328333333333326,0.9766666666666736,2.178114778471618,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.94,50,253843.445,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GTECJAINX,EQ,G-TEC JAINX EDUCATION LTD,20.49,20.49,19.0,19.13,2408,46693.15,20260219,19.54,19.745,19.334999999999997,19.745,19.334999999999997,0.4100000000000037,2.143230527966564,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7666666666666667,60,97164.285,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AFFORDABLE,EQ,AFFORD ROBO & AUTO LTD,220.0,224.89,206.33,208.94,63231,13695006.19,20260219,213.38666666666668,215.61,211.16333333333336,215.61,211.16333333333336,4.446666666666658,2.12820267381385,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,5476312.635,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
S&SPOWER,EQ,S&S POWER SWITCHGEARS LTD,350.0,350.0,329.05,329.05,11439,3866185.25,20260219,336.0333333333333,339.525,332.54166666666663,339.525,332.54166666666663,6.9833333333333485,2.122271184723704,Wide,Bearish,Below CPR,Cash Only,Power & Utilities,False,True,0.8166666666666667,60,897581.165,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PFOCUS,EQ,PRIME FOCUS LIMITED,285.0,294.0,270.2,273.51,3679243,1050663468.44,20260219,279.2366666666667,282.1,276.37333333333333,282.1,276.37333333333333,5.726666666666688,2.093768661718653,Wide,Bearish,Below CPR,Cash Only,Media Entertainment & Publication,False,True,0.9,60,1460101423.465,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
E2E,EQ,E2E NETWORKS LIMITED,2880.0,3237.6,2874.8,2963.4,1888814,5745911302.2,20260219,3025.2666666666664,3056.2,2994.333333333333,3056.2,2994.333333333333,61.86666666666679,2.0876920654203546,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9166666666666666,60,200789260.7,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
JOCIL,EQ,JOCIL LIMITED,139.7,139.7,128.81,130.19,4040,530915.2,20260219,132.9,134.255,131.54500000000002,134.255,131.54500000000002,2.7099999999999795,2.081573085490421,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9333333333333332,60,339474.9,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LAGNAM,EQ,LAGNAM SPINTEX LIMITED,74.47,79.05,73.55,73.99,6866,517147.7,20260219,75.52999999999999,76.3,74.75999999999998,76.3,74.75999999999998,1.5400000000000205,2.0813623462630364,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,306262.425,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PVSL,EQ,POPULAR VEHICLES N SER L,98.7,100.97,93.6,94.36,140844,13542090.41,20260219,96.31,97.285,95.335,97.285,95.335,1.9499999999999889,2.066553624417114,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9333333333333332,60,5565436.96,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MARALOVER,EQ,MARAL OVERSEAS LTD,49.79,49.9,46.7,46.85,10672,511547.57,20260219,47.81666666666666,48.3,47.33333333333333,48.3,47.33333333333333,0.9666666666666686,2.0633226609747464,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9,60,429590.765,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BVCL,EQ,BARAK VALLEY CEM. LTD.,46.4,46.47,42.51,43.16,35279,1560769.54,20260219,44.04666666666666,44.49,43.603333333333325,44.49,43.603333333333325,0.8866666666666703,2.054371331479774,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9347826086956522,46,1606532.66,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KOTHARIPRO,EQ,KOTHARI PRODUCTS LTD,73.33,77.9,72.1,72.76,51754,3838534.88,20260219,74.25333333333333,75.0,73.50666666666666,75.0,73.50666666666666,1.4933333333333394,2.052409748946316,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9166666666666666,60,690768.85,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
UGROCAP,EQ,UGRO CAPITAL LIMITED,131.46,131.46,122.2,123.05,668693,83611373.27,20260219,125.57,126.83,124.31,126.83,124.31,2.5200000000000102,2.04794798862252,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,40812629.355,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BCG,EQ,BRIGHTCOM GROUP LIMITED,11.95,12.19,11.31,11.4,9572907,111757214.73,20260219,11.633333333333333,11.75,11.516666666666666,11.75,11.516666666666666,0.2333333333333342,2.0467836257310026,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9166666666666666,60,69600961.825,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PATINTLOG,EQ,PATEL INT. LOG. LTD,12.38,12.4,11.16,11.43,479641,5678379.19,20260219,11.663333333333334,11.78,11.546666666666669,11.78,11.546666666666669,0.2333333333333342,2.041411490230396,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,734096.565,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KHADIM,EQ,KHADIM INDIA LIMITED,146.3,147.4,137.5,138.29,135192,18948782.87,20260219,141.0633333333333,142.45,139.67666666666662,142.45,139.67666666666662,2.773333333333369,2.005447489575073,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,7348680.36,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KRITINUT,EQ,KRITI NUTRIENTS LIMITED,73.7,73.7,69.0,69.27,23893,1686918.41,20260219,70.65666666666665,71.35,69.96333333333331,71.35,69.96333333333331,1.3866666666666845,2.0018285934267137,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9,60,1496038.24,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LLOYDSENT,EQ,LLOYDS ENTERPRISES LTD,58.8,58.8,54.7,55.1,1324400,74536274.87,20260219,56.2,56.75,55.64999999999999,56.75,55.64999999999999,1.1000000000000083,1.9963702359346795,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8666666666666667,60,121023606.675,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SIGMA,EQ,SIGMA SOLVE LIMITED,44.2,44.2,39.12,40.45,170977,7005083.9,20260219,41.25666666666667,41.66,40.85333333333334,41.66,40.85333333333334,0.8066666666666578,1.9942315615986597,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7777777777777778,27,5236128.55,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FORCEMOT,EQ,FORCE MOTORS LIMITED,25190.0,25919.0,23800.0,24139.0,141927,3509615168.0,20260219,24619.33333333333,24859.5,24379.166666666664,24859.5,24379.166666666664,480.33333333333576,1.9898642583923765,Wide,Bearish,Below CPR,Cash Only,Automobile and Auto Components,False,True,0.9666666666666668,60,1231283442.5,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
