SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
OMAXAUTO,EQ,OMAX AUTOS LTD,221.99,226.65,217.03,226.65,853070,191814451.58,20260507,206.05,172.61,206.05,194.90333333333334,189.33,200.47666666666666,200.47666666666666,189.33,11.146666666666647,5.409690204642876,Wide,Bullish,Above CPR,Cash Only,Automobile & Ancillary,False,False,False,1.0,60,4772156.24,False,False,Higher,True,Risk On,False,Bullish Virgin,12.70642857142857,113.5256,108.7439,0.8772462383120642,40.19450368624142,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
RAYMONDREL,EQ,RAYMOND REALTY LIMITED,591.0,675.0,586.7,635.2,24494824,15560855465.4,20260507,569.6,489.0,569.6,542.7333333333332,529.3,556.1666666666665,556.1666666666665,529.3,26.86666666666656,4.716760299625449,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,107185803.6,False,False,Higher,True,Risk On,False,Bullish Virgin,31.921428571428574,427.764,451.2185,0.8416498843887488,145.17645940754042,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
RAYMOND,EQ,RAYMOND LTD,518.65,544.0,508.0,513.8,2990107,1569014791.2,20260507,527.95,445.65,518.65,497.4166666666667,486.8,508.03333333333336,508.03333333333336,486.8,21.23333333333335,4.093961888235486,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,159911854.85,False,False,Higher,True,Risk On,False,Bullish Virgin,27.407142857142855,398.71399999999994,406.26849999999996,0.7747372078881076,9.811747807389029,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
QPOWER,EQ,QUALITY POWER ELEC EQUP L,1180.5,1289.8,1158.0,1279.2,1834165,2238747350.3,20260507,1341.8,1198.7,1198.7,1246.3999999999999,1270.25,1222.5499999999997,1270.25,1222.5499999999997,47.70000000000027,3.9793109201635333,Wide,Bearish,Above CPR,Cash Only,Power & Utilities,False,False,False,1.0,60,1060073421.0,False,False,Lower,True,Risk On,False,Bearish Virgin,90.99999999999997,995.0340000000001,862.9965000000001,0.5241758241758273,2.111879522635442,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SHOPERSTOP,EQ,SHOPPERS STOP LIMITED,347.95,373.75,341.0,358.5,777322,273174002.45,20260507,353.5,285.3,339.15,325.9833333333333,319.4,332.5666666666666,332.5666666666666,319.4,13.166666666666629,3.882254656248453,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,23745076.725,False,False,Higher,True,Risk On,False,Bullish Virgin,16.58214285714285,303.705,347.645,0.7940268504558815,11.504448084700808,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD,1750.0,1783.7,1705.4,1735.0,174808,305438214.7,20260507,1785.0,1531.0,1758.5,1691.5,1658.0,1725.0,1725.0,1658.0,67.0,3.8100653966448674,Wide,Bullish,Above CPR,Cash Only,Specialty Chemicals,False,False,False,1.0,60,61929186.5,False,False,Higher,True,Risk On,False,Bullish Virgin,76.73571428571434,1417.98,1499.126,0.8731266871451172,4.932055981390939,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
BIRLANU,EQ,BIRLANU LIMITED,1619.0,1671.0,1572.0,1591.1,34142,55179120.0,20260507,1648.2,1361.9,1593.6,1534.5666666666668,1505.0500000000002,1564.0833333333335,1564.0833333333335,1505.0500000000002,59.0333333333333,3.704400937081658,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,16368156.85,False,False,Higher,True,Risk On,False,Bullish Virgin,68.91428571428571,1406.476,1528.435,0.856619679380873,3.3711260532061678,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
DELTACORP,EQ,DELTA CORP LIMITED,79.75,81.35,78.19,79.82,7635976,608653753.69,20260507,81.2,68.16,78.92,76.09333333333335,74.68,77.50666666666669,77.50666666666669,74.68,2.826666666666682,3.5816860956242804,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,84170359.8,False,False,Higher,True,Risk On,False,Bullish Virgin,5.37357142857143,61.3516,64.8277,0.5260312818467837,7.2312124498011245,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
TECHNVISN,EQ,TECHNVISION VENTURES LTD.,5578.5,5900.0,5450.0,5500.0,168,927936.5,20260507,6075.5,5561.0,5562.0,5732.833333333333,5818.25,5647.416666666666,5818.25,5647.416666666666,170.83333333333394,3.071437132925817,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,False,False,1.0,12,562689.2250000001,False,False,Higher,False,Risk On,False,None,,,,,1.6491101282417482,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
MANAKCOAT,EQ,MAN COAT METAL & IND LTD,100.35,105.0,98.6,102.77,422826,43222027.75,20260507,113.39,100.78,102.49,105.55333333333334,107.08500000000001,104.02166666666668,107.08500000000001,104.02166666666668,3.0633333333333326,2.9889094871044324,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,33558876.379999995,False,False,Lower,True,Risk On,False,Bearish Virgin,6.111428571428571,110.75319999999999,119.8294,0.501246688483715,1.2879462131145407,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
