SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
NTPC,EQ,NTPC LTD,393.0,393.85,384.9,388.3,7632596,2969885948.75,20260518,398.0,392.5,395.25,395.25,395.25,395.25,395.25,395.25,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Power,True,False,False,0.016666666666666666,60,4182008799.325,True,True,Inside,True,Risk Off,False,Bearish Virgin,8.907142857142873,386.22,368.2355,0.0,0.7101577474512624,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
THAKDEV,EQ,THAKKERS DEVELOPERS LTD.,142.0,145.0,141.55,143.11,17,2424.05,20260518,148.99,148.99,148.99,148.99,148.99,148.99,148.99,148.99,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.1875,17,2575.3,True,True,Higher,False,Risk Off,False,None,5.731428571428568,,,0.0,0.9412689783714518,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VARROC,EQ,VARROC ENGINEERING LTD.,552.0,555.6,541.0,549.65,70937,38747194.8,20260518,564.55,551.15,557.85,557.8499999999999,557.8499999999999,557.8499999999999,557.8499999999999,557.8499999999999,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,56196849.15,True,True,Lower,True,Risk Off,False,Bearish Virgin,16.410714285714302,516.172,547.2425,0.0,0.6894905210179386,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BLUECHIP,EQ,BLUE CHIP INDIA LIMITED,1.98,1.98,1.98,1.98,38732,76689.36,20260518,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.5,16,51948.479999999996,True,True,Higher,False,Risk Off,False,Bullish Virgin,0.10357142857142852,,,0.0,1.4762580156339513,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RTNPOWER,EQ,RATTANINDIA POWER LIMITED,9.17,9.24,8.93,9.12,12600612,114353070.72,20260518,9.39,9.17,9.28,9.280000000000001,9.280000000000001,9.280000000000001,9.280000000000001,9.280000000000001,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Power & Utilities,False,False,False,0.03333333333333333,60,163623904.45,True,True,Lower,True,Risk Off,False,Bearish Virgin,0.34000000000000014,8.936399999999999,8.9225,0.0,0.698877533233195,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BIMETAL,EQ,BIMETAL BEARINGS LTD.,565.0,590.0,537.9,567.15,421,239245.7,20260518,563.25,563.25,563.25,563.25,563.25,563.25,563.25,563.25,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Metals & Mining,False,False,False,0.07894736842105263,20,58042.350000000006,True,True,Lower,True,Risk Off,False,None,27.139285714285716,,,0.0,4.121916152602367,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ADROITINFO,EQ,ADROIT INFOTECH LIMITED,9.95,9.95,9.18,9.3,62492,590042.23,20260518,9.97,9.49,9.73,9.73,9.73,9.73,9.73,9.73,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Information Technology,False,False,False,0.03333333333333333,60,356450.935,True,True,Higher,True,Risk Off,False,None,0.6871428571428574,9.4978,9.7091,0.0,1.655325241326692,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DPSCLTD,EQ,DPSC LIMITED,9.98,10.05,9.6,9.94,79004,772870.92,20260518,10.02,9.8,9.91,9.91,9.91,9.91,9.91,9.91,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,1408475.905,True,True,Lower,True,Risk Off,False,None,0.40999999999999964,9.030800000000001,9.2591,0.0,0.5487285350472503,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MITTAL,EQ,MITTAL LIFE STYLE LIMITED,0.91,0.92,0.85,0.88,588130,523257.2,20260518,0.92,0.88,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.058333333333333334,60,633929.875,True,True,Lower,True,Risk Off,False,None,0.04428571428571427,0.917,0.9891,0.0,0.8254181111120532,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INVENTURE,EQ,INVENTURE GRO & SEC LTD,0.99,1.0,0.97,0.97,681046,666317.5,20260518,1.0,0.98,0.99,0.9899999999999999,0.99,0.9899999999999998,0.99,0.9899999999999998,2.220446049250313e-16,2.2428747972225385e-14,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.2,60,1185293.2799999998,False,False,Inside,True,Risk Off,True,None,0.027142857142857166,0.9984000000000001,1.0692,8.180590707764304e-15,0.562154119358544,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
KRITIKA,EQ,KRITIKA WIRES LIMITED,6.04,6.25,5.76,5.91,321521,1902611.99,20260518,6.27,5.93,6.1,6.099999999999999,6.1,6.099999999999998,6.1,6.099999999999998,1.7763568394002505e-15,2.9120603924594274e-14,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.03333333333333333,60,1260819.835,True,True,Lower,True,Risk Off,True,None,0.312857142857143,5.9166,6.3748000000000005,5.677852911324999e-15,1.5090276478716724,False,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,90,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.51x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VINNY,EQ,VINNY OVERSEAS LIMITED,1.12,1.16,1.06,1.11,396419,443083.31,20260518,1.16,1.12,1.14,1.14,1.1400000000000001,1.1399999999999997,1.1400000000000001,1.1399999999999997,4.440892098500626e-16,3.8955193846496723e-14,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.11666666666666667,60,437127.605,True,True,Inside,True,Risk Off,True,None,0.07999999999999999,1.1261999999999999,1.1622,5.5511151231257835e-15,1.0136246371354196,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DMART,EQ,AVENUE SUPERMARTS LIMITED,4335.3,4345.6,4268.0,4304.7,168644,725424310.2,20260518,4387.0,4330.3,4358.7,4358.666666666667,4358.65,4358.683333333334,4358.683333333334,4358.65,0.03333333333466726,0.0007647540169010774,Narrow,Bullish,Below CPR,Cash Only,Consumer Services,True,False,False,0.016666666666666666,60,1518203871.0,True,True,Higher,True,Risk Off,True,None,96.24999999999987,4218.818,4011.7930000000006,0.00034632034633420573,0.4778174552553226,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
