SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
KRSNAA,EQ,KRSNAA DIAGNOSTICS LTD,567.1,575.7,547.05,553.85,65630,36905529.0,20260525,568.95,560.35,562.55,563.95,564.6500000000001,563.25,564.6500000000001,563.25,1.400000000000091,0.24886676739846966,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.21666666666666667,60,31888482.7,False,False,Inside,True,Risk On,True,None,16.585714285714307,587.4770000000001,639.1795000000001,0.08440999138674095,1.1573309820727218,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BOROLTD,EQ,BOROSIL LIMITED,233.5,233.5,223.99,226.85,216348,49456982.28,20260525,232.5,227.22,229.03,229.58333333333334,229.86,229.30666666666667,229.86,229.30666666666667,0.5533333333333417,0.24159862608974444,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.11666666666666667,60,20149752.735,True,True,Overlapping,True,Risk On,True,None,11.247142857142853,241.0832,249.694,0.049197679834032684,2.4544709272830687,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AHCL,EQ,ANLON HEALTHCARE LIMITED,13.99,14.19,13.7,13.78,869177,12057739.73,20260525,14.24,13.68,13.91,13.943333333333333,13.96,13.926666666666666,13.96,13.926666666666666,0.03333333333333499,0.2396357536544572,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.16666666666666666,60,26364884.005,False,False,Higher,True,Risk On,True,None,0.6864285714285717,77.7676,103.1175,0.048560527228583734,0.45734089813227685,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SOMANYCERA,EQ,SOMANY CERAMICS LIMITED,531.0,544.8,514.2,516.75,85806,44989016.75,20260525,550.0,512.4,529.3,530.5666666666667,531.2,529.9333333333334,531.2,529.9333333333334,1.2666666666666515,0.23930978021285693,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.21666666666666667,60,19234706.775,True,False,Inside,True,Risk On,True,None,30.946428571428566,430.66399999999993,415.32,0.04093094825928015,2.3389499656149555,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SMCGLOBAL,EQ,SMC GLOBAL SECURITIES LTD,62.85,63.58,62.0,62.14,729016,45795177.02,20260525,63.4,62.16,62.56,62.70666666666667,62.78,62.63333333333334,62.78,62.63333333333334,0.14666666666666117,0.23444160272803896,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.23333333333333334,60,25034290.619999997,False,False,Lower,True,Risk On,True,None,2.3657142857142865,64.20259999999999,72.7376,0.06199677938808139,1.829297970337296,False,False,Short,1.0,None,None,0,No active J-Curve setup.,Short,90,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.83x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
UNICHEMLAB,EQ,UNICHEM LABORATORIES LTD,361.05,366.45,349.95,359.5,99233,35386584.15,20260525,379.65,364.65,370.85,371.7166666666667,372.15,371.2833333333334,372.15,371.2833333333334,0.8666666666665606,0.23369736191628976,Narrow,Bearish,Below CPR,Cash Only,Healthcare & Pharma,False,False,True,0.18333333333333332,60,9065071.649999999,False,False,Higher,True,Risk On,True,Bearish Virgin,13.875000000000004,345.265,367.16149999999993,0.0624624624624548,3.9036188037189983,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MOTHERSON,EQ,SAMVRDHNA MTHRSN INTL LTD,137.5,138.75,135.11,135.91,15957403,2177550361.21,20260525,139.01,134.3,136.18,136.49666666666667,136.655,136.33833333333334,136.655,136.33833333333334,0.3166666666666629,0.23253536985362233,Narrow,Bearish,Below CPR,Cash Only,Automobile and Auto Components,True,False,True,0.21666666666666667,60,2485526164.4700003,True,True,Overlapping,True,Risk On,True,None,4.797857142857142,121.4416,121.525,0.06600168726117733,0.8760923108907722,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DMART,EQ,AVENUE SUPERMARTS LIMITED,4150.0,4154.9,4077.6,4097.2,284287,1167290655.9,20260525,4159.0,4103.6,4117.0,4126.533333333334,4131.3,4121.766666666667,4131.3,4121.766666666667,9.533333333332848,0.23156019755484208,Narrow,Bearish,Below CPR,Cash Only,Consumer Services,True,False,True,0.43333333333333335,60,1561444139.65,True,False,Lower,True,Risk On,False,None,86.19999999999985,4248.634,4028.612,0.11059551430780586,0.7475711914751237,False,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ANDHRSUGAR,EQ,ANDHRA SUGARS LTD,88.88,89.94,86.41,86.84,318847,27933599.81,20260525,90.39,87.46,88.62,88.82333333333334,88.925,88.72166666666668,88.925,88.72166666666668,0.20333333333331893,0.2294440683066113,Narrow,Bearish,Below CPR,Cash Only,FMCG & Food Products,False,False,True,0.38333333333333336,60,27779067.174999997,False,False,Lower,True,Risk On,False,None,4.786428571428573,84.6548,78.62219999999999,0.042481221708199735,1.0055629166388667,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,1539.7,1557.0,1523.9,1529.0,740059,1138534278.7,20260525,1548.2,1526.5,1532.1,1535.5999999999997,1537.35,1533.8499999999995,1537.35,1533.8499999999995,3.5000000000004547,0.2284446184975168,Narrow,Bearish,Below CPR,Cash Only,Capital Goods,True,False,True,0.31666666666666665,60,2270601590.8999996,True,False,Inside,True,Risk On,False,None,63.02857142857147,1508.428,1521.335,0.05553037171351579,0.5014240645575865,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
