SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
SAKAR,EQ,SAKAR HEALTHCARE LIMITED,749.0,794.0,731.7,779.95,1348340,1032967720.85,20260518,709.7,586.7,696.7,664.3666666666667,648.2,680.5333333333333,680.5333333333333,648.2,32.33333333333326,4.640926271470254,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,45535652.525,False,False,Higher,True,Risk Off,False,Bullish Virgin,55.682142857142864,571.766,500.704,0.5806768862377854,22.68481208834945,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
GRAVISSHO,EQ,GRAVISS HOSPITALITY LTD.,28.76,32.95,28.76,30.25,110788,3384117.15,20260518,35.6,29.25,30.33,31.726666666666663,32.425,31.02833333333333,32.425,31.02833333333333,1.3966666666666683,4.604901637542593,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9473684210526315,20,781555.095,False,False,Overlapping,True,Risk Off,False,None,2.0014285714285713,,,0.6978348798477286,4.3299790016723,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
TEAMGTY,EQ,TEAM INDIA GUARANTY LTD,290.0,311.0,281.15,286.1,48264,14124925.4,20260518,276.35,227.0,269.7,257.68333333333334,251.675,263.69166666666666,263.69166666666666,251.675,12.016666666666652,4.455567914967242,Wide,Bullish,Above CPR,Cash Only,FMCG & Food Products,False,False,False,0.9833333333333333,60,232112.345,False,False,Higher,True,Risk Off,False,Bullish Virgin,19.227857142857154,258.1236,265.5943,0.6249613036640775,60.85383093260292,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
TDPOWERSYS,EQ,TD POWER SYSTEMS LTD.,1329.0,1361.0,1255.1,1328.0,4015270,5289542719.5,20260518,1336.8,1125.3,1311.3,1257.8,1231.05,1284.55,1284.55,1231.05,53.5,4.079920689392207,Wide,Bullish,Above CPR,Cash Only,Power & Utilities,False,False,False,1.0,60,903061325.175,False,False,Higher,True,Risk Off,False,Bullish Virgin,73.15000000000005,982.7540000000001,866.4835,0.7313738892686257,5.85734608718291,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ATLANTAA,EQ,ATLANTAA LIMITED,46.5,48.0,45.45,47.17,940185,44039692.03,20260518,45.3,38.4,44.45,42.71666666666666,41.849999999999994,43.58333333333333,43.58333333333333,41.849999999999994,1.7333333333333343,3.899512560929886,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,2478957.1100000003,False,False,Higher,True,Risk Off,False,Bullish Virgin,2.482142857142857,39.3932,41.7214,0.6983213429256598,17.765411048196793,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SAILIFE,EQ,SAI LIFE SCIENCES LIMITED,1073.5,1130.0,1051.3,1113.0,1097952,1196788962.0,20260518,1118.7,949.3,1090.9,1052.9666666666667,1034.0,1071.9333333333334,1071.9333333333334,1034.0,37.933333333333394,3.477251199315555,Wide,Bullish,Above CPR,Cash Only,Healthcare,True,False,False,1.0,60,525274932.625,False,False,Lower,True,Risk Off,False,None,49.428571428571445,1020.716,959.0179999999999,0.7674373795761089,2.2784048650850086,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
FMNL,EQ,FUTURE MKT NETWORKS LTD,10.88,11.39,10.36,11.39,92714,1012603.35,20260518,11.58,10.22,10.36,10.719999999999999,10.9,10.539999999999997,10.9,10.539999999999997,0.360000000000003,3.474903474903504,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,362689.225,False,False,Higher,True,Risk Off,False,None,0.921428571428571,8.676,8.542200000000001,0.39069767441860803,2.7919311636567095,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
WHEELS,EQ,WHEELS INDIA LTD,1495.1,1657.7,1477.2,1590.6,2846452,4531608536.5,20260518,1499.9,1285.0,1467.3,1417.3999999999999,1392.45,1442.3499999999997,1442.3499999999997,1392.45,49.899999999999636,3.4008041981871218,Wide,Bullish,Above CPR,Cash Only,Automobile & Ancillary,False,False,False,1.0,60,105523928.5,False,False,Higher,True,Risk Off,False,Bullish Virgin,90.47142857142858,1075.7179999999998,959.6645,0.5515553450181548,42.94389529385271,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
MOLDTECH,EQ,MOLD-TEK TECHNOLOGIES LTD,124.99,124.99,118.01,121.9,71353,8630271.59,20260518,137.25,123.7,124.64,128.53,130.475,126.58500000000001,130.475,126.58500000000001,3.8899999999999864,3.1209884467265616,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,False,False,1.0,60,4226112.23,False,False,Lower,True,Risk Off,False,Bearish Virgin,7.0821428571428555,125.48639999999999,133.20600000000002,0.5492687846696905,2.042130241770697,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,30.65,31.09,29.0,29.72,3818719,113196233.33,20260518,34.14,31.0,31.12,32.086666666666666,32.57,31.60333333333333,32.57,31.60333333333333,0.9666666666666686,3.106255355612688,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,103912249.82,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.6049999999999998,32.210800000000006,35.0216,0.6022845275181736,1.0893444567515573,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
RESPONIND,EQ,RESPONSIVE INDUSTRIES LTD,158.0,192.5,158.0,172.82,2234761,402200762.14,20260518,181.5,160.0,163.17,168.22333333333333,170.75,165.69666666666666,170.75,165.69666666666666,5.053333333333342,3.0969745255459595,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,24842886.705,False,False,Higher,True,Risk Off,False,None,12.624999999999998,154.80259999999998,171.03240000000002,0.40026402640264097,16.18977564547888,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
RANEHOLDIN,EQ,RANE HOLDINGS LIMITED,1415.0,1525.0,1415.0,1509.1,234632,348581325.7,20260518,1494.0,1250.0,1438.1,1394.0333333333335,1372.0,1416.066666666667,1416.066666666667,1372.0,44.06666666666706,3.0642282641448486,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,15084005.75,False,False,Higher,True,Risk Off,False,Bullish Virgin,78.13571428571427,1126.578,1223.699,0.5639759880549766,23.10933391814704,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SENORES,EQ,SENORES PHARMACEUTICALS L,1049.9,1194.4,1048.0,1129.5,4597449,5238787999.5,20260518,1063.8,941.0,1050.35,1018.3833333333332,1002.4,1034.3666666666663,1034.3666666666663,1002.4,31.966666666666356,3.0434299677884855,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,163095816.05,False,False,Higher,True,Risk Off,False,Bullish Virgin,53.03571428571428,838.8209999999999,824.4815,0.6027384960718236,32.120922083580325,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
CINELINE,EQ,CINELINE INDIA LIMITED,78.7,80.0,76.55,79.45,38137,2987610.77,20260518,90.0,77.35,80.08,82.47666666666667,83.675,81.27833333333335,83.675,81.27833333333335,2.396666666666647,2.992840492840468,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,1183126.395,False,False,Lower,True,Risk Off,False,Bearish Virgin,3.4957142857142856,85.2274,85.65,0.6856014167007164,2.5251830933921475,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
ELITECON,EQ,ELITECON INTERNATIONAL L,29.66,29.66,28.58,28.76,1191026,34332241.15,20260518,32.92,29.81,30.05,30.926666666666666,31.365000000000002,30.48833333333333,31.365000000000002,30.48833333333333,0.8766666666666723,2.9173599556295247,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9473684210526315,20,33190669.924999997,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.9685714285714297,,,0.4453313981615894,1.0343943411681529,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
CARBORUNIV,EQ,CARBORUNDUM UNIVERSAL LTD,1101.0,1166.4,1090.0,1098.25,1402951,1589889336.85,20260518,1123.9,990.1,1102.4,1072.1333333333334,1057.0,1087.2666666666669,1087.2666666666669,1057.0,30.26666666666688,2.7455249153362553,Wide,Bullish,Above CPR,Cash Only,Capital Goods,True,False,False,1.0,60,109342881.35,False,False,Higher,True,Risk Off,False,Bullish Virgin,44.41428571428573,883.187,854.4705,0.6814624209284917,14.540400959078989,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
APOLLOTYRE,EQ,APOLLO TYRES LTD,393.05,394.0,374.0,375.15,2250527,850411100.25,20260518,428.75,392.0,394.5,405.0833333333333,410.375,399.79166666666663,410.375,399.79166666666663,10.583333333333371,2.682720743557255,Wide,Bearish,Below CPR,Cash Only,Automobile and Auto Components,True,False,False,1.0,60,406431839.5,False,False,Outside,True,Risk Off,False,Bearish Virgin,13.421428571428569,420.413,458.46399999999994,0.7885400035479895,2.092383070421332,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
CEINSYS,EQ,CEINSYS TECH LIMITED,946.9,946.9,899.0,907.3,80234,73400988.0,20260518,1025.1,942.0,947.0,971.3666666666667,983.55,959.1833333333334,983.55,959.1833333333334,24.36666666666656,2.5730376627947793,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9642857142857143,57,68837006.85,False,False,Lower,True,Risk Off,False,Bearish Virgin,66.68928571428573,1013.752,,0.3653760331316144,1.0663012725109504,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
JAIBALAJI,EQ,JAI BALAJI INDUSTRIES LTD,75.0,84.25,70.05,80.87,8744642,674209994.59,20260518,83.4,75.6,76.58,78.52666666666666,79.5,77.55333333333331,79.5,77.55333333333331,1.9466666666666868,2.542004004526883,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,183491944.185,False,False,Lower,True,Risk Off,False,None,5.147142857142856,69.0428,68.7359,0.3782033490609717,3.6743302142477106,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
NAZARA,EQ,NAZARA TECHNOLOGIES LTD,299.5,305.0,295.25,298.95,7934449,2382378582.0,20260518,314.0,263.2,299.95,292.3833333333334,288.6,296.16666666666674,296.16666666666674,288.6,7.56666666666672,2.522642662666018,Wide,Bullish,Above CPR,Cash Only,Gaming & Tech,False,False,False,0.9833333333333333,60,437973691.815,False,False,Higher,True,Risk Off,False,Bullish Virgin,11.870000000000001,254.595,261.7225,0.6374613872507767,5.439547229714236,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
TPHQ,EQ,TEAMO PRODUCTIONS HQ LTD,0.53,0.54,0.5,0.5,1427806,732041.36,20260518,0.57,0.53,0.53,0.5433333333333333,0.55,0.5366666666666666,0.55,0.5366666666666666,0.01333333333333342,2.515723270440268,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,710587.76,False,False,Higher,True,Risk Off,False,None,0.027142857142857118,0.5384,0.583,0.49122807017544223,1.030191344697522,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
KALYANIFRG,EQ,KALYANI FORGE LIMITED,619.0,645.15,575.25,616.9,1018,625736.65,20260518,634.4,560.1,619.65,604.7166666666667,597.25,612.1833333333334,612.1833333333334,597.25,14.933333333333394,2.409962613303219,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,595126.2,False,False,Lower,True,Risk Off,False,None,32.29285714285715,595.167,607.9105,0.4624345646243474,1.0514352249993364,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
CLEAN,EQ,CLEAN SCIENCE & TECH LTD,766.65,766.7,731.3,747.75,290759,215933655.55,20260518,822.0,763.0,766.65,783.8833333333333,792.5,775.2666666666667,792.5,775.2666666666667,17.23333333333335,2.2478749538033456,Wide,Bearish,Below CPR,Cash Only,Chemicals,True,False,False,0.9833333333333333,60,194467866.025,False,False,Lower,True,Risk Off,False,Bearish Virgin,34.542857142857166,755.257,791.4295,0.49889716018748287,1.1103821930263813,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
ARVEE,EQ,ARVEE LABORATORIES I LTD,147.15,172.0,147.15,155.4,2573,409847.85,20260518,174.5,163.5,163.5,167.16666666666666,169.0,165.33333333333331,169.0,165.33333333333331,3.6666666666666856,2.242609582059135,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.8333333333333334,60,142760.155,False,False,Outside,True,Risk Off,False,None,9.721428571428572,177.00060000000002,170.5399,0.37717364682831445,2.8708840362354606,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
MANORAMA,EQ,MANORAMA INDUSTRIES LTD,1300.0,1374.7,1287.4,1370.6,206640,277283359.8,20260518,1399.0,1300.0,1305.6,1334.8666666666666,1349.5,1320.2333333333331,1349.5,1320.2333333333331,29.26666666666688,2.2416258169934804,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,141483906.8,False,False,Lower,True,Risk Off,False,None,80.34285714285716,1363.2,1351.5169999999998,0.3642721669037484,1.9598226121361244,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
JINDRILL,EQ,JINDAL DRILLING IND. LTD,576.5,690.0,576.5,648.25,24079588,15619856896.65,20260518,627.65,575.2,582.0,594.9499999999999,601.425,588.4749999999999,601.425,588.4749999999999,12.950000000000045,2.2250859106529286,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.9,60,177613766.85000002,False,False,Lower,True,Risk Off,False,None,39.57500000000001,530.323,518.38,0.3272267845862297,87.94282770795252,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
AURIGROW,EQ,AURI GROW INDIA LIMITED,0.32,0.32,0.3,0.31,11218982,3489425.65,20260518,0.33,0.31,0.31,0.31666666666666665,0.32,0.3133333333333333,0.32,0.3133333333333333,0.00666666666666671,2.150537634408616,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,3102827.92,False,False,Outside,True,Risk Off,False,None,0.012857142857142857,0.4274,,0.5185185185185218,1.124595285322816,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
NEPHROPLUS,EQ,NEPHROCARE HEALTH SERV L,654.0,663.9,634.85,643.75,554095,358749424.85,20260518,657.0,589.95,643.95,630.3000000000001,623.475,637.1250000000001,637.1250000000001,623.475,13.650000000000091,2.1197297926857814,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,40998872.95,False,False,Higher,True,Risk Off,False,Bullish Virgin,27.542857142857144,551.924,533.591,0.49559128630705723,8.750226507141095,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
DYCL,EQ,DYNAMIC CABLES LIMITED,303.2,303.9,278.0,286.7,916258,262782242.9,20260518,330.0,305.2,307.95,314.3833333333334,317.6,311.16666666666674,317.6,311.16666666666674,6.43333333333328,2.0890837257130315,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,64660784.35,False,False,Lower,True,Risk Off,False,Bearish Virgin,26.94785714285715,314.0666,312.45529999999997,0.23873264947296605,4.064012608903653,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
MERCANTILE,EQ,MERCANTILE VENTURES LTD.,26.79,26.79,23.08,24.0,6618,159142.39,20260518,26.85,24.41,24.88,25.38,25.630000000000003,25.129999999999995,25.630000000000003,25.129999999999995,0.5000000000000071,2.0096463022508324,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.631578947368421,20,61712.80500000001,False,False,Lower,True,Risk Off,False,Bearish Virgin,3.1149999999999998,,,0.16051364365971338,2.5787580065433744,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SOLEX,EQ,SOLEX ENERGY LIMITED,1385.0,1464.0,1350.0,1370.4,777752,1085119991.0,20260518,1325.0,1230.3,1316.5,1290.6000000000001,1277.65,1303.5500000000002,1303.5500000000002,1277.65,25.90000000000009,1.9673376376756622,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9333333333333333,60,53446198.025,False,False,Higher,True,Risk Off,False,Bullish Virgin,80.94285714285716,1129.005,1118.779,0.3199788210377702,20.303034286787327,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
KEEPLEARN,EQ,DSJ KEEP LEARNING LTD,2.0,2.48,2.0,2.17,169874,378060.6,20260518,2.25,2.01,2.07,2.11,2.13,2.09,2.13,2.09,0.040000000000000036,1.932367149758456,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.8166666666666667,60,84125.935,False,False,Overlapping,True,Risk Off,False,None,0.22642857142857148,1.945,2.0907999999999998,0.17665615141955848,4.493983930163748,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SPLIL,EQ,SPL INDUSTRIES LIMITED,29.49,29.66,27.52,27.94,11006,309145.86,20260518,30.98,28.51,28.94,29.47666666666667,29.745,29.20833333333334,29.745,29.20833333333334,0.5366666666666617,1.8544114259387068,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.8666666666666667,60,274198.1,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.9371428571428566,29.017000000000003,30.074299999999997,0.27704031465093165,1.1274544207272041,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
JTEKTINDIA,EQ,JTEKT INDIA LIMITED,131.0,132.58,127.8,128.88,176555,22829770.38,20260518,140.98,132.1,132.96,135.34666666666666,136.54,134.15333333333334,136.54,134.15333333333334,2.386666666666656,1.795026073004404,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,12927468.82,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.339285714285715,131.7026,137.1662,0.3764882629107964,1.765989204683303,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
