SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
UNIONBANK,EQ,UNION BANK OF INDIA,162.35,163.81,159.76,162.46,11841874,1921111164.23,20260513,162.01,161.785,162.235,162.235,161.785,0.4499999999999886,0.276991259386919,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.35,60,2673777512.975,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TRITURBINE,EQ,TRIVENI TURBINE LIMITED,560.7,578.1,557.2,565.3,424100,241623003.8,20260513,566.8666666666667,567.6500000000001,566.0833333333333,567.6500000000001,566.0833333333333,1.5666666666668334,0.2771389822513415,Moderate,Bearish,Below CPR,Cash Only,Capital Goods,False,True,0.35,60,215043196.55,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EPACK,EQ,EPACK DURABLE LIMITED,243.8,248.4,242.55,246.5,573333,141313829.05,20260513,245.8166666666667,245.475,246.15833333333336,246.15833333333336,245.475,0.6833333333333371,0.2772143340094674,Moderate,Bullish,Above CPR,Cash Only,Paper & Packaging,False,False,0.15,60,160007529.775,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ABDL,EQ,ALLIED BLEND N DISTILS L,563.55,575.0,553.0,561.65,195406,110636701.6,20260513,563.2166666666667,564.0,562.4333333333334,564.0,562.4333333333334,1.566666666666606,0.278940027893992,Moderate,Bearish,Below CPR,Cash Only,Fast Moving Consumer Goods,False,True,0.3,60,169297740.95,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,53.48,53.48,51.16,52.54,6539,344694.11,20260513,52.39333333333333,52.31999999999999,52.466666666666654,52.466666666666654,52.31999999999999,0.1466666666666611,0.2791523918284377,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2833333333333333,60,626364.585,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DAVANGERE,EQ,DAVANGERE SUGAR COMPANY L,3.6,3.61,3.52,3.58,8718481,31285808.21,20260513,3.5700000000000003,3.565,3.5750000000000006,3.5750000000000006,3.565,0.0100000000000006,0.2793296089385663,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,60,22041282.795,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LAMBODHARA,EQ,LAMBODHARA TEXTILES LTD.,98.0,103.0,98.0,100.08,35845,3580040.8,20260513,100.36,100.5,100.22,100.5,100.22,0.2800000000000011,0.2797761790567557,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1833333333333333,60,922213.255,Lower,True,Short,False,Short,62,Mixed,CPR width: 0.2798% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
THAKDEV,EQ,THAKKERS DEVELOPERS LTD.,141.65,142.85,141.65,142.85,10,1422.5,20260513,142.45000000000002,142.25,142.65000000000003,142.65000000000003,142.25,0.4000000000000341,0.2800140007000589,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6,15,3105.13,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DALBHARAT,EQ,DALMIA BHARAT LIMITED,1781.2,1793.6,1745.2,1776.9,296751,525779205.5,20260513,1771.9000000000003,1769.4,1774.4000000000003,1774.4000000000003,1769.4,5.000000000000455,0.2813889357870704,Moderate,Bullish,Above CPR,Cash Only,Construction Materials,False,False,0.4333333333333333,60,417365008.0,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
COSMOFIRST,EQ,COSMO FIRST LIMITED,765.0,776.45,744.6,763.75,81210,61952367.95,20260513,761.6,760.5250000000001,762.675,762.675,760.5250000000001,2.149999999999864,0.2815057283142211,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2,60,53493325.3,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INA,EQ,INSOLATION ENERGY LIMITED,130.0,132.78,124.0,127.85,1353293,170959743.9,20260513,128.21,128.39,128.03000000000003,128.39,128.03000000000003,0.3599999999999568,0.2815799765349682,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1162790697674418,43,101239008.41,Lower,True,Short,False,Short,62,Mixed,CPR width: 0.2816% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JINDALSAW,EQ,JINDAL SAW LIMITED,230.0,239.66,230.0,233.84,1378751,326052496.59,20260513,234.5,234.83,234.17,234.83,234.17,0.6599999999999682,0.2822442695860281,Moderate,Bearish,Below CPR,Cash Only,Capital Goods,False,True,0.3,60,558668937.1500001,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SWANCORP,EQ,SWAN CORP LIMITED,325.3,329.6,321.95,324.4,557206,181696339.15,20260513,325.31666666666666,325.775,324.8583333333333,325.775,324.8583333333333,0.9166666666666288,0.2825729551993307,Moderate,Bearish,Below CPR,Cash Only,Chemicals,False,True,0.2166666666666666,60,344499881.275,Overlapping,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DIACABS,EQ,DIAMOND POWER INFRA LTD,170.0,177.6,170.0,174.54,4755964,830450929.65,20260513,174.04666666666665,173.8,174.2933333333333,174.2933333333333,173.8,0.4933333333332825,0.2826477216301608,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2166666666666666,60,256289670.635,Higher,True,Long,False,Long,62,Mixed,CPR width: 0.2826% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PNCINFRA,EQ,PNC INFRATECH LTD.,220.11,223.0,216.15,220.51,291163,63989660.67,20260513,219.88666666666663,219.575,220.19833333333327,220.19833333333327,219.575,0.6233333333333348,0.2826780342539272,Moderate,Bullish,Above CPR,Cash Only,Infrastructure,False,False,0.1833333333333333,60,93614900.555,Higher,True,Long,False,Long,62,Mixed,CPR width: 0.2827% (12/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ELPROINTL,EQ,ELPRO INTERNATIONAL LTD,165.99,168.01,163.0,166.21,140443,23326262.31,20260513,165.74,165.505,165.97500000000002,165.97500000000002,165.505,0.4700000000000273,0.2827748029601271,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2352941176470588,17,17230521.68,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAREGAMA,EQ,SAREGAMA INDIA LIMITED,335.3,339.15,328.1,335.05,218993,73181498.3,20260513,334.1,333.625,334.57499999999993,334.57499999999993,333.625,0.9499999999999318,0.2835397701835343,Moderate,Bullish,Above CPR,Cash Only,Media Entertainment & Publication,False,False,0.25,60,96203908.125,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SBICARD,EQ,SBI CARDS & PAY SER LTD,625.1,640.65,622.25,634.15,1997260,1264261181.55,20260513,632.35,631.45,633.25,633.25,631.45,1.7999999999999543,0.2838445162816296,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.3666666666666666,60,919753839.925,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TAJGVK,EQ,TAJ GVK HOTELS & RESORTS,310.0,314.95,308.1,310.2,64184,19967064.35,20260513,311.0833333333333,311.525,310.64166666666665,311.525,310.64166666666665,0.8833333333333258,0.2847625188050695,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2666666666666666,60,39920849.65,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ICRA,EQ,ICRA LIMITED,5300.0,5352.0,5226.0,5266.5,2232,11800885.5,20260513,5281.5,5289.0,5274.0,5289.0,5274.0,15.0,0.2848191398461976,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5,60,22074267.25,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ANANDRATHI,EQ,ANAND RATHI WEALTH LTD,3512.2,3561.8,3508.0,3550.1,181082,639927000.5,20260513,3539.9666666666667,3534.9,3545.0333333333333,3545.0333333333333,3534.9,10.133333333333212,0.2854379688835022,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.5666666666666667,60,599521221.7,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INDIACEM,EQ,THE INDIA CEMENTS LIMITED,390.45,399.5,390.0,396.45,160400,63437770.9,20260513,395.31666666666666,394.75,395.8833333333333,395.8833333333333,394.75,1.1333333333333258,0.2858704334300229,Moderate,Bullish,Above CPR,Cash Only,Construction Materials,False,False,0.3,60,72362262.85,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MSTCLTD,EQ,MSTC LIMITED,426.9,436.25,422.45,431.2,126027,54194962.7,20260513,429.9666666666667,429.35,430.58333333333337,430.58333333333337,429.35,1.2333333333333485,0.2860235003092181,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3166666666666666,60,76998162.975,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DCMNVL,EQ,DCM NOUVELLE LIMITED,152.51,153.98,152.0,153.65,4765,730097.81,20260513,153.21,152.99,153.43,153.43,152.99,0.4399999999999977,0.2863651155222894,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2,60,1318528.7200000002,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STCINDIA,EQ,THE STATE TRADING CORPN,115.05,118.8,115.0,116.4,21239,2484656.27,20260513,116.73333333333336,116.9,116.56666666666668,116.9,116.56666666666668,0.3333333333333144,0.2863688430698577,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2333333333333333,60,4928905.24,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KNAGRI,EQ,KN AGRI RESOURCES LIMITED,192.0,193.0,188.01,189.69,4029,766028.39,20260513,190.23333333333332,190.505,189.9616666666667,190.505,189.9616666666667,0.5433333333332939,0.2864322491081733,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1833333333333333,60,3051826.55,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UNIVASTU,EQ,UNIVASTU INDIA LIMITED,70.6,72.21,70.2,70.9,34028,2428232.29,20260513,71.10333333333334,71.205,71.00166666666668,71.205,71.00166666666668,0.2033333333333189,0.2867889045603934,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.25,60,4233514.74,Lower,True,Short,False,Short,62,Mixed,CPR width: 0.2868% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORIENTHOT,EQ,ORIENT HOTELS LTD,98.95,99.93,98.5,98.79,60437,5983897.97,20260513,99.07333333333334,99.215,98.93166666666669,99.215,98.93166666666669,0.2833333333333314,0.2868036575901725,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.3166666666666666,60,19144707.94,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HCC,EQ,HINDUSTAN CONSTRUCTION CO,21.85,22.46,21.79,22.03,32570846,721789900.71,20260513,22.093333333333334,22.125,22.061666666666667,22.125,22.061666666666667,0.0633333333333325,0.2874867604781324,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2,60,475627668.655,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INTERARCH,EQ,INTERARCH BLDNG SOLTN LTD,2043.9,2078.6,1979.0,2037.6,80353,163762459.9,20260513,2031.7333333333331,2028.8,2034.6666666666667,2034.6666666666667,2028.8,5.866666666666788,0.2879204292631914,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3,60,130553162.25,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BATLIBOI,EQ,BATLIBOI LTD.,80.4,82.99,80.0,81.85,24032,1941415.99,20260513,81.61333333333333,81.495,81.73166666666665,81.73166666666665,81.495,0.2366666666666503,0.2891468132762986,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3529411764705882,17,1396530.42,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HYUNDAI,EQ,HYUNDAI MOTOR INDIA LTD,1824.0,1886.2,1804.5,1853.4,1818185,3378134079.2,20260513,1848.0333333333333,1845.35,1850.7166666666672,1850.7166666666672,1845.35,5.366666666667243,0.2895579295709098,Moderate,Bullish,Above CPR,Cash Only,Automobile and Auto Components,False,False,0.3833333333333333,60,1255762808.85,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UNITECH,EQ,UNITECH LTD,4.6,4.7,4.46,4.6,2365305,10873271.47,20260513,4.586666666666667,4.58,4.593333333333334,4.593333333333334,4.58,0.0133333333333336,0.2898550724637748,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.2833333333333333,60,24473799.5,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GICRE,EQ,GENERAL INS CORP OF INDIA,381.95,386.85,379.5,384.85,301885,115954035.0,20260513,383.73333333333335,383.175,384.2916666666667,384.2916666666667,383.175,1.1166666666666742,0.2901563379671753,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.4166666666666667,60,140417532.55,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
OPTIEMUS,EQ,OPTIEMUS INFRACOM LTD,424.7,432.45,419.85,424.3,69607,29605769.2,20260513,425.5333333333333,426.15,424.9166666666666,426.15,424.9166666666666,1.2333333333333485,0.2906748369864125,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2333333333333333,60,65264248.025,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASTRAL,EQ,ASTRAL LIMITED,1521.4,1571.5,1503.0,1544.0,425281,657942386.3,20260513,1539.5,1537.25,1541.75,1541.75,1537.25,4.5,0.2914507772020725,Moderate,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.35,60,1046511056.4,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TARSONS,EQ,TARSONS PRODUCTS LIMITED,215.57,220.59,215.0,216.84,64394,13997373.68,20260513,217.4766666666667,217.795,217.15833333333336,217.795,217.15833333333336,0.6366666666666561,0.2936112648342815,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1833333333333333,60,18812193.115,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MONTECARLO,EQ,MONTE CARLO FASHIONS LTD.,570.0,579.1,558.65,571.4,11957,6774502.15,20260513,569.7166666666667,568.875,570.5583333333334,570.5583333333334,568.875,1.683333333333394,0.2945980632365058,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3166666666666666,60,11311329.45,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ROUTE,EQ,ROUTE MOBILE LIMITED,509.2,531.5,503.2,519.65,279237,144326381.7,20260513,518.1166666666667,517.35,518.8833333333333,518.8833333333333,517.35,1.533333333333303,0.2950703999486775,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2833333333333333,60,119842302.925,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SCILAL,EQ,SHIPPING CORP OF ILA LTD,48.55,50.2,48.42,49.53,820969,40639948.29,20260513,49.38333333333333,49.31,49.45666666666666,49.45666666666666,49.31,0.1466666666666611,0.2961168315498913,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4,60,22891281.39,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BCPL,EQ,BCPL RAILWAY INFRA LTD,78.61,80.35,78.6,79.83,26762,2127894.67,20260513,79.59333333333332,79.475,79.71166666666664,79.71166666666664,79.475,0.2366666666666503,0.2964633178838161,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.1666666666666666,30,3040448.5300000003,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,808.0,824.05,798.6,814.95,89273,72653274.0,20260513,812.5333333333334,811.325,813.7416666666668,813.7416666666668,811.325,2.4166666666667425,0.2965417101253748,Moderate,Bullish,Above CPR,Cash Only,Automobile and Auto Components,False,False,0.3166666666666666,60,69447582.025,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HARIOMPIPE,EQ,HARIOM PIPE INDUSTRIES L,316.0,321.9,310.3,314.7,122937,38945503.05,20260513,315.6333333333334,316.1,315.16666666666674,316.1,315.16666666666674,0.9333333333332804,0.296578752250804,Moderate,Bearish,Below CPR,Cash Only,Building Materials,False,True,0.25,60,40277605.85,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EMUDHRA,EQ,EMUDHRA LIMITED,472.0,481.85,466.35,472.0,111789,53102926.8,20260513,473.4,474.1,472.7000000000001,474.1,472.7000000000001,1.3999999999999773,0.2966101694915206,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.3166666666666666,60,54596285.525000006,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INDOFARM,EQ,INDO FARM EQUIPMENT LTD,135.1,137.87,132.76,135.92,110698,15024466.36,20260513,135.51666666666665,135.315,135.7183333333333,135.7183333333333,135.315,0.4033333333333075,0.296743182264058,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2333333333333333,60,26990480.56,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BASF,EQ,BASF INDIA LTD,3770.0,3985.5,3770.0,3860.5,48239,188254123.8,20260513,3872.0,3877.75,3866.25,3877.75,3866.25,11.5,0.297888874498122,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2833333333333333,60,69144843.1,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CCL,EQ,CCL PRODUCTS (I) LTD,1094.5,1144.0,1094.5,1124.3,260584,293778243.6,20260513,1120.9333333333334,1119.25,1122.6166666666668,1122.6166666666668,1119.25,3.366666666666788,0.2994455809540859,Moderate,Bullish,Above CPR,Cash Only,Fast Moving Consumer Goods,False,False,0.4166666666666667,60,287144658.45,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MOTILALOFS,EQ,MOTILAL OSWAL FIN LTD,835.0,860.4,835.0,843.9,621023,527886653.4,20260513,846.4333333333334,847.7,845.1666666666667,847.7,845.1666666666667,2.533333333333303,0.3001935458387609,Moderate,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.2833333333333333,60,669049404.2,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BHARATGEAR,EQ,BHARAT GEARS LTD.,113.9,116.98,110.5,113.23,30227,3446367.73,20260513,113.57,113.74,113.4,113.74,113.4,0.3400000000000034,0.3002737790338279,Moderate,Bearish,Below CPR,Cash Only,Automobile & Ancillary,False,True,0.2333333333333333,60,2870997.25,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AMAGI,EQ,AMAGI MEDIA LABS LIMITED,403.2,411.9,392.95,404.25,147209,58994769.4,20260513,403.0333333333333,402.425,403.64166666666665,403.64166666666665,402.425,1.216666666666697,0.3009688723974513,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3166666666666666,60,84075929.025,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GROBTEA,EQ,THE GROB TEA COMPANY LTD,928.0,928.0,903.55,911.65,128,116852.95,20260513,914.4,915.775,913.025,915.775,913.025,2.75,0.3016508528492294,Moderate,Bearish,Below CPR,Cash Only,FMCG & Food Products,False,True,0.3,60,132577.55,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD,52.15,53.39,52.03,52.95,20508,1077545.21,20260513,52.79,52.71,52.87,52.87,52.71,0.1599999999999966,0.3021718602455082,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3666666666666666,60,1770581.31,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AXISBANK,EQ,AXIS BANK LIMITED,1256.1,1275.3,1247.5,1255.7,6045406,7626221565.9,20260513,1259.5,1261.4,1257.6,1261.4,1257.6,3.800000000000182,0.3026200525603394,Moderate,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.4666666666666667,60,8609457845.85,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TIPSMUSIC,EQ,TIPS MUSIC LIMITED,636.05,641.5,627.0,637.15,189947,120500554.4,20260513,635.2166666666667,634.25,636.1833333333334,636.1833333333334,634.25,1.933333333333394,0.3034345653823109,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3833333333333333,60,75501882.65,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
