SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
MGEL,EQ,MANGALAM GLOBAL ENT LTD,14.17,14.34,14.01,14.23,257881,3660748.86,20260508,14.39,13.95,14.17,14.17,14.17,14.17,14.17,14.17,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,3514153.09,True,True,Higher,True,Risk On,False,Bullish Virgin,0.7207142857142854,11.9212,12.5846,0.0,1.0417158177932424,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NSIL,EQ,NALWA SONS INVESTMENT LTD,5892.0,5997.5,5861.5,5874.0,1615,9536969.5,20260508,6050.0,5860.0,5955.0,5955.0,5955.0,5955.0,5955.0,5955.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,16106869.1,True,True,Higher,True,Risk On,False,Bullish Virgin,124.81428571428576,5607.62,5934.035,0.0,0.5921057308400178,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AURIGROW,EQ,AURI GROW INDIA LIMITED,0.35,0.35,0.34,0.35,15953732,5568388.44,20260508,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.16666666666666666,60,2712881.2649999997,True,True,Higher,True,Risk On,False,Bullish Virgin,0.009999999999999997,0.4506,,0.0,2.0525735909787417,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RALLIS,EQ,RALLIS INDIA LTD,264.7,269.8,261.3,267.95,393520,104209936.5,20260508,266.9,262.5,264.7,264.7,264.7,264.7,264.7,264.7,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,82144211.11,True,True,Inside,True,Risk On,False,None,8.685714285714282,255.0898,261.3154,0.0,1.2686217944250704,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ADROITINFO,EQ,ADROIT INFOTECH LIMITED,9.95,10.7,9.86,10.16,24454,245925.97,20260508,10.24,9.7,9.97,9.969999999999999,9.969999999999999,9.969999999999999,9.969999999999999,9.969999999999999,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Information Technology,False,False,False,0.016666666666666666,60,364819.06,True,True,Inside,True,Risk On,False,None,0.7378571428571431,9.519,9.7406,0.0,0.6741039516959448,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TMPV,EQ,TATA MOTORS PASS VEH LTD,356.0,357.45,353.7,355.45,4615800,1641190322.75,20260508,361.45,357.05,359.25,359.25,359.25,359.25,359.25,359.25,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Automobile and Auto Components,True,False,False,0.016666666666666666,60,3220567549.9750004,True,True,Higher,True,Risk On,False,None,9.335714285714285,341.40200000000004,350.5235,0.0,0.5095966152806637,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NORBTEAEXP,EQ,NORBEN TEA & EXPORTS LTD,76.1,76.17,76.1,76.17,6025,458822.33,20260508,72.55,72.55,72.55,72.55,72.55,72.55,72.55,72.55,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,FMCG & Food Products,False,False,False,0.058823529411764705,18,461632.02,True,True,Higher,False,Risk On,False,Bullish Virgin,4.2785714285714285,,,0.0,0.9939135721131303,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PIONRINV,EQ,PIONEER INVESTCORP LTD.,105.0,113.95,95.32,100.05,2298,243355.7,20260508,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,126891.55,True,True,Lower,False,Risk On,False,None,,,,,1.91782431533069,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TPHQ,EQ,TEAMO PRODUCTIONS HQ LTD,0.58,0.59,0.57,0.57,974040,567179.6,20260508,0.59,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.075,60,705897.04,True,True,Inside,True,Risk On,False,None,0.022142857142857138,0.5432,0.5832,0.0,0.8034877154322675,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VIVIDHA,EQ,VISAGAR POLYTEX LTD,0.56,0.56,0.54,0.54,299887,165209.85,20260508,0.57,0.53,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.14166666666666666,60,179087.235,True,True,Inside,True,Risk On,False,None,0.03571428571428569,0.5584,0.5891000000000001,0.0,0.9225104737364448,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
