SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe
AADHARHFC,20260430,449.05,506.7,433.25,488.6,3485137926.05,AADHAR HOUSING FINANCE L,20260430,476.1833333333334,469.975,482.39166666666677,482.39166666666677,469.975,12.416666666666742,2.5412743894119405,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.8888888888888888,9,3485137926.05,Higher,True,Unknown,False,,,,,1.0,False,False,No setup,May 2026,Monthly
AAREYDRUGS,20260430,52.99,96.0,52.28,90.51,333486460.18,AAREY DRUGS & PHARM LTD,20260430,79.59666666666668,74.14,85.05333333333336,85.05333333333336,74.14,10.913333333333355,12.057599528597231,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8,5,333486460.18,Higher,False,Unknown,False,,,,,1.0,False,False,No setup,May 2026,Monthly
AARNAV,20260430,21.5,26.02,21.5,23.07,24359774.06,AARNAV FASHIONS LIMITED,20260430,23.53,23.759999999999998,23.300000000000004,23.759999999999998,23.300000000000004,0.45999999999999375,1.9939315127871424,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6666666666666666,3,24359774.06,Inside,False,Unknown,False,,,,,1.0,False,False,No setup,May 2026,Monthly
AARON,20260430,111.3,152.0,111.3,138.38,42056086.34,AARON INDUSTRIES LIMITED,20260430,133.89333333333335,131.65,136.13666666666668,136.13666666666668,131.65,4.486666666666679,3.242279712867957,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.3333333333333333,9,59774321.27,Overlapping,True,Unknown,False,,,,,0.703581160713362,False,False,No setup,May 2026,Monthly
AARTECH,20260430,35.8,55.99,35.19,48.64,158951913.58,AARTECH SOLONICS LIMITED,20260430,46.60666666666666,45.59,47.62333333333332,47.62333333333332,45.59,2.0333333333333172,4.180372807017511,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.4444444444444444,9,47272587.49,Higher,True,Unknown,False,,,,,3.362454268314053,False,False,No setup,May 2026,Monthly
AARTIDRUGS,20260430,330.0,385.3,322.05,376.3,1012904076.45,AARTI DRUGS LTD.,20260430,361.2166666666667,353.675,368.7583333333334,368.7583333333334,353.675,15.083333333333371,4.008326689697946,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6666666666666666,9,1156891036.45,Higher,True,Unknown,False,,,,,0.8755397392983233,False,False,No setup,May 2026,Monthly
AARTIIND,20260430,406.15,512.4,394.6,507.5,11984420493.35,AARTI INDUSTRIES LTD,20260430,471.5,453.5,489.5,489.5,453.5,36.0,7.093596059113301,Wide,Bullish,Above CPR,Chemicals,True,False,False,1.0,9,8000303543.45,Higher,True,Unknown,False,,,,,1.4979957233200074,False,False,No setup,May 2026,Monthly
AARTIPHARM,20260430,610.0,753.4,610.0,740.25,2547493434.9,AARTI PHARMALABS LIMITED,20260430,701.2166666666667,681.7,720.7333333333333,720.7333333333333,681.7,39.0333333333333,5.272993358099737,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7777777777777778,9,2857891963.25,Higher,True,Unknown,False,,,,,0.8913889914869231,False,False,No setup,May 2026,Monthly
AARTISURF,20260430,360.0,430.0,330.3,407.9,106458710.95,AARTI SURFACTANTS LIMITED,20260430,389.3999999999999,380.15,398.64999999999986,398.64999999999986,380.15,18.499999999999886,4.535425349350303,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.75,8,72809634.125,Higher,True,Unknown,False,,,,,1.4621514340702644,False,False,No setup,May 2026,Monthly
AARVI,20260430,125.99,143.0,122.96,125.1,43513464.620000005,AARVI ENCON LIMITED,20260430,130.35333333333332,132.98,127.72666666666666,132.98,127.72666666666666,5.25333333333333,4.199307220889952,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8888888888888888,9,57455640.05,Higher,True,Unknown,False,,,,,0.7573401772590646,False,False,No setup,May 2026,Monthly
AAVAS,20260430,1126.1,1468.0,1100.0,1380.7,3784107423.1,AAVAS FINANCIERS LIMITED,20260430,1316.2333333333333,1284.0,1348.4666666666667,1348.4666666666667,1284.0,64.4666666666667,4.669129185678765,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.6666666666666666,9,7095908520.8,Higher,True,Unknown,False,,,,,0.5332801870271822,False,False,No setup,May 2026,Monthly
ABANSENT,20260430,27.0,43.6,22.3,43.6,18073340.7,ABANS ENTERPRISES LTD.,20260430,36.5,32.95,40.05,40.05,32.95,7.099999999999994,16.284403669724757,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,18073340.7,Unknown,False,Unknown,False,,,,,1.0,False,False,No setup,May 2026,Monthly
ABB,20260430,6180.0,7822.5,5916.5,7230.0,67253185038.5,ABB INDIA LIMITED,20260430,6989.666666666667,6869.5,7109.833333333334,7109.833333333334,6869.5,240.33333333333394,3.3241124942369837,Wide,Bullish,Above CPR,Capital Goods,True,False,False,0.8888888888888888,9,26717389640.4,Higher,True,Unknown,False,,,,,2.5172064316045626,False,False,No setup,May 2026,Monthly
ABBOTINDIA,20260430,26415.0,26550.0,25150.0,25435.0,6559097575.0,ABBOTT INDIA LIMITED,20260430,25711.666666666668,25850.0,25573.333333333336,25850.0,25573.333333333336,276.66666666666424,1.0877399908262797,Wide,Bearish,Below CPR,Healthcare,True,False,False,0.4444444444444444,9,5352001015.0,Lower,True,Unknown,False,,,,,1.2255411679887358,False,False,No setup,May 2026,Monthly
ABCAPITAL,20260430,303.0,354.65,287.7,345.5,29553727093.7,ADITYA BIRLA CAPITAL LTD.,20260430,329.2833333333333,321.17499999999995,337.39166666666665,337.39166666666665,321.17499999999995,16.216666666666697,4.6936806560540365,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.8888888888888888,9,29999355757.85,Higher,True,Unknown,False,,,,,0.9851453921961845,False,False,No setup,May 2026,Monthly
ABCOTS,20260430,409.75,443.95,220.05,223.6,895153800.25,A B COTSPIN INDIA LIMITED,20260430,295.8666666666667,332.0,259.73333333333335,332.0,259.73333333333335,72.26666666666665,32.31961836612999,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,8,163724304.375,Lower,True,Unknown,False,,,,,5.46744604392826,False,False,No setup,May 2026,Monthly
ABDL,20260430,405.1,588.0,404.05,531.8,5375376054.5,ALLIED BLEND N DISTILS L,20260430,507.95,496.025,519.875,519.875,496.025,23.850000000000023,4.484768710041374,Wide,Bullish,Above CPR,Fast Moving Consumer Goods,True,False,False,0.6666666666666666,9,4744359514.1,Higher,True,Unknown,False,,,,,1.1330035252439554,False,False,No setup,May 2026,Monthly
ABFRL,20260430,55.5,66.6,55.22,64.2,7040200768.73,ADITYA BIRLA FASHION & RT,20260430,62.00666666666666,60.91,63.103333333333325,63.103333333333325,60.91,2.193333333333328,3.4164070612668658,Wide,Bullish,Above CPR,Consumer Services,True,False,False,0.8888888888888888,9,7212836380.32,Higher,True,Unknown,False,,,,,0.9760655028774767,False,False,No setup,May 2026,Monthly
ABINFRA,20260430,16.3,18.24,14.3,15.86,259232700.12,A B INFRABUILD LIMITED,20260430,16.133333333333333,16.27,15.996666666666666,16.27,15.996666666666666,0.27333333333333343,1.7234131988230355,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.125,8,319112014.14,Overlapping,True,Unknown,True,,,,,0.8123564411030608,False,False,No setup,May 2026,Monthly
ABLBL,20260430,89.3,110.76,89.3,102.78,1646840550.72,ADITYA BIRLA LIFES BRAN L,20260430,100.94666666666667,100.03,101.86333333333334,101.86333333333334,100.03,1.8333333333333428,1.7837452163196563,Wide,Bullish,Above CPR,Consumer Services,True,False,False,0.3333333333333333,9,4508067384.48,Higher,True,Unknown,False,,,,,0.36530965716919095,False,False,No setup,May 2026,Monthly
ABMKNO,20260430,252.95,254.9,216.05,227.95,1542872.2,A B M KNOWLEDGEWARE LTD.,20260430,232.9666666666667,235.47500000000002,230.45833333333337,235.47500000000002,230.45833333333337,5.0166666666666515,2.2007750237625143,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,1,1542872.2,Unknown,False,Unknown,False,,,,,1.0,False,False,No setup,May 2026,Monthly
ABREL,20260430,1130.0,1570.1,1105.2,1486.2,10070339839.0,ADITYA BIRLA REAL EST LTD,20260430,1387.1666666666667,1337.65,1436.6833333333334,1436.6833333333334,1337.65,99.0333333333333,6.663526667563807,Wide,Bullish,Above CPR,Realty,True,False,False,0.8888888888888888,9,6411514917.599999,Higher,True,Unknown,False,,,,,1.5706646507764184,False,False,No setup,May 2026,Monthly
ACC,20260430,1280.1,1459.6,1280.1,1422.1,5949926918.5,ACC LIMITED,20260430,1387.2666666666664,1369.85,1404.683333333333,1404.683333333333,1369.85,34.83333333333303,2.4494292478259636,Wide,Bullish,Above CPR,Construction Materials,True,False,False,0.7777777777777778,9,7722477031.6,Inside,True,Unknown,False,,,,,0.7704687102536127,False,False,No setup,May 2026,Monthly
ACCELYA,20260430,1074.5,1220.0,1053.0,1158.6,321454076.4,ACCELYA SOLN INDIA LTD,20260430,1143.8666666666666,1136.5,1151.2333333333331,1151.2333333333331,1136.5,14.733333333333121,1.271649692157183,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.4444444444444444,9,471352632.8,Higher,True,Unknown,False,,,,,0.6819821382781931,False,False,No setup,May 2026,Monthly
ACCURACY,20260430,3.69,5.98,3.56,5.49,20072484.98,ACCURACY SHIPPING LIMITED,20260430,5.010000000000001,4.7700000000000005,5.250000000000001,5.250000000000001,4.7700000000000005,0.4800000000000004,8.74316939890711,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8888888888888888,9,17544846.15,Higher,True,Unknown,False,,,,,1.144067312325791,False,False,No setup,May 2026,Monthly
ACE,20260430,778.0,954.8,763.95,887.65,6392751955.7,ACTION CONST EQUIP LTD,20260430,868.8000000000001,859.375,878.2250000000001,878.2250000000001,859.375,18.850000000000136,2.1235847462400876,Wide,Bullish,Above CPR,Capital Goods,True,False,False,0.6666666666666666,9,3793153440.45,Higher,True,Unknown,False,,,,,1.685339666866099,False,False,No setup,May 2026,Monthly
ACEINTEG,20260430,15.21,24.25,15.21,19.5,21304687.759999998,ACE INTEGRATED SOLU. LTD.,20260430,19.653333333333332,19.73,19.576666666666664,19.73,19.576666666666664,0.15333333333333599,0.7863247863248,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.1111111111111111,9,2356471.4699999997,Higher,True,Unknown,True,,,,,9.040927518634462,False,False,No setup,May 2026,Monthly
ACI,20260430,596.35,630.85,567.85,607.3,1586081653.55,ARCHEAN CHEMICAL IND LTD,20260430,602.0,599.35,604.65,604.65,599.35,5.2999999999999545,0.8727152972171834,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.4444444444444444,9,1627335568.05,Higher,True,Unknown,False,,,,,0.9746494113998666,False,False,No setup,May 2026,Monthly
ACL,20260430,42.0,59.5,41.99,56.31,30614110.96,ANDHRA CEMENTS LIMITED,20260430,52.6,50.745000000000005,54.455,54.455,50.745000000000005,3.7099999999999937,6.588527792576795,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6666666666666666,6,42627256.055,Higher,True,Unknown,False,,,,,0.7181816000659299,False,False,No setup,May 2026,Monthly
ACMESOLAR,20260430,269.95,316.9,258.55,302.85,11357754275.45,ACME SOLAR HOLDINGS LTD,20260430,292.7666666666667,287.725,297.8083333333334,297.8083333333334,287.725,10.083333333333371,3.3294810412195375,Wide,Bullish,Above CPR,Power,True,False,False,0.5555555555555556,9,5680900137.01,Higher,True,Unknown,False,,,,,1.999287789175585,False,False,No setup,May 2026,Monthly
ACSTECH,20260430,41.5,42.2,37.9,37.95,13382529.55,A C S TECHNOLOGIES LTD.,20260430,39.35,40.05,38.650000000000006,40.05,38.650000000000006,1.3999999999999915,3.6890645586297532,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,1,13382529.55,Unknown,False,Unknown,False,,,,,1.0,False,False,No setup,May 2026,Monthly
ACUTAAS,20260430,2626.0,2710.0,2073.0,2594.1,30016809203.8,ACUTAAS CHEMICALS LIMITED,20260430,2459.0333333333333,2391.5,2526.5666666666666,2526.5666666666666,2391.5,135.0666666666666,5.2066869691479365,Wide,Bullish,Above CPR,Healthcare,True,False,False,0.7777777777777778,9,14011271564.8,Overlapping,True,Unknown,False,,,,,2.1423329827686817,False,False,No setup,May 2026,Monthly
ADANIENSOL,20260430,953.95,1463.65,903.15,1342.25,94110030390.85,ADANI ENERGY SOLUTION LTD,20260430,1236.3500000000001,1183.4,1289.3000000000002,1289.3000000000002,1183.4,105.90000000000009,7.889737381262813,Wide,Bullish,Above CPR,Power,True,False,False,1.0,9,33381985073.05,Higher,True,Unknown,False,,,,,2.8191861623839465,False,False,No setup,May 2026,Monthly
ADANIENT,20260430,1825.0,2443.8,1770.1,2408.4,116899703659.7,ADANI ENTERPRISES LIMITED,20260430,2207.433333333333,2106.95,2307.916666666666,2307.916666666666,2106.95,200.96666666666624,8.344405691191922,Wide,Bullish,Above CPR,Metals & Mining,True,False,False,1.0,9,68188551187.2,Higher,True,Unknown,False,,,,,1.7143596927110516,False,False,No setup,May 2026,Monthly
ADANIGREEN,20260430,829.95,1271.95,814.75,1227.15,139488883398.0,ADANI GREEN ENERGY LTD,20260430,1104.6166666666666,1043.35,1165.8833333333332,1165.8833333333332,1043.35,122.5333333333333,9.985196050469241,Wide,Bullish,Above CPR,Power,True,False,False,1.0,9,54724324421.25,Higher,True,Unknown,False,,,,,2.548937513129629,False,False,No setup,May 2026,Monthly
ADANIPORTS,20260430,1351.2,1677.0,1332.6,1657.3,116525558418.8,ADANI PORT & SEZ LTD,20260430,1555.6333333333332,1504.8,1606.4666666666665,1606.4666666666665,1504.8,101.66666666666652,6.1344757537359875,Wide,Bullish,Above CPR,Services,True,False,False,1.0,9,66686902477.1,Higher,True,Unknown,False,,,,,1.7473529897240974,False,False,No setup,May 2026,Monthly
ADANIPOWER,20260430,155.0,226.24,150.62,221.85,257196873378.41,ADANI POWER LTD,20260430,199.57000000000002,188.43,210.71000000000004,210.71000000000004,188.43,22.28000000000003,10.04282172639172,Wide,Bullish,Above CPR,Power,True,False,False,0.8888888888888888,9,61834801089.99,Higher,True,Unknown,False,,,,,4.159419434439578,False,False,No setup,May 2026,Monthly
ADFFOODS,20260430,173.5,280.98,170.0,264.14,2903831356.5899997,ADF FOODS LIMITED,20260430,238.37333333333333,225.49,251.25666666666666,251.25666666666666,225.49,25.76666666666665,9.75492794225284,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,9,551099046.02,Higher,True,Unknown,False,,,,,5.269164186658049,False,False,No setup,May 2026,Monthly
ADL,20260430,54.0,79.39,54.0,75.99,1833555.5,ARCHIDPLY DECOR LIMITED,20260430,69.79333333333334,66.695,72.89166666666668,72.89166666666668,66.695,6.196666666666687,8.154581743211853,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7777777777777778,9,5402317.28,Higher,True,Unknown,False,,,,,0.3394016687594476,False,False,No setup,May 2026,Monthly
ADOR,20260430,879.8,1128.0,848.0,1078.85,1334521217.3,ADOR WELDING LTD,20260430,1018.2833333333333,988.0,1048.5666666666666,1048.5666666666666,988.0,60.566666666666606,5.614002564459064,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8888888888888888,9,324958818.40000004,Higher,True,Unknown,False,,,,,4.106739505857336,False,False,No setup,May 2026,Monthly
ADROITINFO,20260430,8.4,11.4,8.4,9.98,10060393.85,ADROIT INFOTECH LIMITED,20260430,9.926666666666668,9.9,9.953333333333335,9.953333333333335,9.9,0.053333333333334565,0.5344021376085628,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.1111111111111111,9,13428918.379999999,Higher,True,Unknown,True,,,,,0.7491589095502419,False,False,Long,May 2026,Monthly
ADSL,20260430,91.0,123.5,89.06,114.59,413341701.8,ALLIED DIGITAL SERV. LTD,20260430,109.05,106.28,111.82,111.82,106.28,5.539999999999992,4.8346278034732455,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5555555555555556,9,659745570.6,Higher,True,Unknown,False,,,,,0.6265168274249874,False,False,No setup,May 2026,Monthly
ADVAIT,20260430,1769.9,2163.0,1690.1,2020.5,2747331038.0,ADVAIT ENRGY TRANSITION L,20260430,1957.8666666666668,1926.55,1989.1833333333336,1989.1833333333336,1926.55,62.63333333333367,3.0998927658170587,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,4,1562217125.85,Higher,False,Unknown,False,,,,,1.758610242161557,False,False,No setup,May 2026,Monthly
ADVANCE,20260430,88.5,117.7,85.36,110.92,865116471.1800001,ADVANCE AGROLIFE LIMITED,20260430,104.66000000000001,101.53,107.79000000000002,107.79000000000002,101.53,6.260000000000019,5.643707176343328,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8571428571428571,7,1879547590.96,Overlapping,True,Unknown,False,,,,,0.4602790987261632,False,False,No setup,May 2026,Monthly
ADVANIHOTR,20260430,47.1,56.0,47.1,54.25,36661835.99,ADVANI HOT.& RES.(I) LTD,20260430,52.449999999999996,51.55,53.349999999999994,53.349999999999994,51.55,1.7999999999999972,3.3179723502304097,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7777777777777778,9,47577970.84,Higher,True,Unknown,False,,,,,0.7705632531763518,False,False,No setup,May 2026,Monthly
ADVENTHTL,20260430,130.8,173.59,130.25,153.36,478157564.87,ADVENT HOTELS INTERNATI L,20260430,152.4,151.92000000000002,152.88,152.88,151.92000000000002,0.9599999999999795,0.6259780907668098,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.16666666666666666,6,578524416.425,Inside,True,Unknown,True,,,,,0.8265123325732415,False,False,No setup,May 2026,Monthly
ADVENZYMES,20260430,268.9,350.95,260.0,347.7,1825762480.6999998,ADVANCED ENZYME TECH LTD,20260430,319.55,305.475,333.625,333.625,305.475,28.149999999999977,8.096059821685355,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,9,1015183956.25,Higher,True,Unknown,False,,,,,1.7984548213746456,False,False,No setup,May 2026,Monthly
AEGISLOG,20260430,620.0,767.5,577.85,700.95,17793740288.5,AEGIS LOGISTICS LIMITED,20260430,682.1,672.675,691.5250000000001,691.5250000000001,672.675,18.850000000000136,2.6892075041015957,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,True,False,False,0.5555555555555556,9,10767998829.449999,Higher,True,Unknown,False,,,,,1.6524649166783814,False,False,No setup,May 2026,Monthly
AEGISVOPAK,20260430,166.0,206.02,160.91,189.62,2843508207.32,AEGIS VOPAK TERMINALS LTD,20260430,185.51666666666665,183.465,187.5683333333333,187.5683333333333,183.465,4.103333333333296,2.16397707696092,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,True,False,False,0.6666666666666666,9,3916821145.28,Inside,True,Unknown,False,,,,,0.7259734621139377,False,False,No setup,May 2026,Monthly
AEPL,20260430,14.6,20.25,14.35,19.43,10364729.73,ARTEMIS ELECTRICALS & P L,20260430,18.01,17.3,18.720000000000002,18.720000000000002,17.3,1.4200000000000017,7.308286155429757,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5,2,11598088.3,Higher,False,Unknown,False,,,,,0.8936584600757006,False,False,No setup,May 2026,Monthly
AEQUS,20260430,127.74,223.47,120.03,187.85,16727975740.26,AEQUS LIMITED,20260430,177.11666666666667,171.75,182.48333333333335,182.48333333333335,171.75,10.733333333333348,5.713778724159355,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8,5,3739007728.37,Higher,False,Unknown,False,,,,,4.473907773267019,False,False,No setup,May 2026,Monthly
AEROENTER,20260430,68.0,95.8,66.83,93.34,763861166.76,AEROFLEX ENTERPRISES LTD,20260430,85.32333333333334,81.315,89.33166666666668,89.33166666666668,81.315,8.01666666666668,8.588672237697322,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,9,370218888.01,Higher,True,Unknown,False,,,,,2.0632690321823,False,False,No setup,May 2026,Monthly
AEROFLEX,20260430,246.25,321.4,241.05,304.67,14176390383.210001,AEROFLEX INDUSTRIES LTD,20260430,289.04,281.225,296.855,296.855,281.225,15.629999999999995,5.130140808087437,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8888888888888888,9,7912600310.240001,Higher,True,Unknown,False,,,,,1.7916222009677132,False,False,No setup,May 2026,Monthly
AERONEU,20260430,77.99,92.65,72.51,89.02,92003589.26,AEROFLEX NEU LIMITED,20260430,84.72666666666667,82.58000000000001,86.87333333333333,86.87333333333333,82.58000000000001,4.293333333333322,4.82288624279187,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.75,8,65077381.260000005,Higher,True,Unknown,False,,,,,1.4137567842876657,False,False,No setup,May 2026,Monthly
AETHER,20260430,1114.9,1223.4,1065.6,1171.8,6139096364.7,AETHER INDUSTRIES LIMITED,20260430,1153.6000000000001,1144.5,1162.7000000000003,1162.7000000000003,1144.5,18.200000000000273,1.553166069295125,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5555555555555556,9,5299123870.0,Higher,True,Unknown,False,,,,,1.1585115795188987,False,False,No setup,May 2026,Monthly
AFCONS,20260430,277.05,366.0,274.2,339.7,19723914564.9,AFCONS INFRASTRUCTURE LTD,20260430,326.6333333333334,320.1,333.16666666666674,333.16666666666674,320.1,13.06666666666672,3.846531253066447,Wide,Bullish,Above CPR,Construction,True,False,False,0.7777777777777778,9,5303421105.65,Higher,True,Unknown,False,,,,,3.719092670934075,False,False,No setup,May 2026,Monthly
AFFLE,20260430,1457.6,1519.8,1361.5,1421.7,7686077206.400001,AFFLE 3I LIMITED,20260430,1434.3333333333333,1440.65,1428.0166666666664,1440.65,1428.0166666666664,12.633333333333667,0.888607535579494,Wide,Bearish,Below CPR,Information Technology,True,False,False,0.2222222222222222,9,7692908410.099999,Higher,True,Unknown,True,,,,,0.9991120128648574,False,False,No setup,May 2026,Monthly
AFFORDABLE,20260430,128.0,194.96,128.0,184.43,123341317.76,AFFORD ROBO & AUTO LTD,20260430,169.13000000000002,161.48000000000002,176.78000000000003,176.78000000000003,161.48000000000002,15.300000000000011,8.295830396356347,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7777777777777778,9,200404518.1,Higher,True,Unknown,False,,,,,0.6154617616876973,False,False,No setup,May 2026,Monthly
AFSL,20260430,201.14,213.99,201.0,201.61,63145089.379999995,ABANS FINANCIAL SRVCS LTD,20260430,205.53333333333333,207.495,203.57166666666666,207.495,203.57166666666666,3.923333333333346,1.9460013557528626,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4444444444444444,9,99652044.49,Overlapping,True,Unknown,False,,,,,0.6336557338403284,False,False,No setup,May 2026,Monthly
AGARIND,20260430,372.05,474.85,360.0,416.95,743371984.7,AGARWAL INDS CORP LTD.,20260430,417.26666666666665,417.425,417.1083333333333,417.425,417.1083333333333,0.3166666666667197,0.07594835511853214,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.1111111111111111,9,487142170.85,Inside,True,Unknown,True,,,,,1.5259856961324292,False,False,No setup,May 2026,Monthly
