SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
RUBYMILLS,EQ,THE RUBY MILLS LTD,222.31,225.0,221.02,222.97,8131,1819094.98,20251222,222.99666666666667,223.01,222.98333333333335,223.01,222.98333333333335,0.026666666666642413,0.011959755422990721,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.025,40,1778833.97,Higher,True,No setup
DBCORP,EQ,D.B.CORP LTD,259.0,261.25,256.45,258.9,63913,16585753.75,20251222,258.8666666666667,258.85,258.8833333333333,258.8833333333333,258.85,0.03333333333330302,0.012874983906258408,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.05,40,15528429.425,Lower,True,No setup
BRITANNIA,EQ,BRITANNIA INDUSTRIES LTD,6102.5,6102.5,6066.0,6083.0,206588,1257274012.0,20251222,6083.833333333333,6084.25,6083.416666666666,6084.25,6083.416666666666,0.8333333333339397,0.01369938078799835,Narrow,Bearish,Below CPR,Cash Only,Fast Moving Consumer Goods,False,True,0.025,40,1670631455.0,Inside,True,No setup
UTIAMC,EQ,UTI ASSET MNGMT CO LTD,1128.7,1135.0,1121.9,1128.2,58105,65609478.4,20251222,1128.3666666666668,1128.45,1128.2833333333335,1128.45,1128.2833333333335,0.16666666666651508,0.014772794421779391,Narrow,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.025,40,100370413.75,Lower,True,Short
ARFIN,EQ,ARFIN INDIA LIMITED,65.29,65.9,64.21,65.04,206165,13466413.07,20251222,65.05000000000001,65.055,65.04500000000002,65.055,65.04500000000002,0.009999999999990905,0.01537515375152353,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,1.0,1,13466413.07,Unknown,False,No setup
ALBERTDAVD,EQ,ALBERT DAVID LIMITED,749.5,753.95,748.0,751.15,1052,790089.95,20251222,751.0333333333333,750.975,751.0916666666666,751.0916666666666,750.975,0.11666666666656056,0.015531740220536586,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.075,40,2470258.05,Higher,True,Long
AVANTIFEED,EQ,AVANTI FEEDS LIMITED,854.0,857.7,836.2,847.15,386232,326766279.05,20251222,847.0166666666668,846.95,847.0833333333335,847.0833333333335,846.95,0.13333333333343944,0.01573904660726429,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.025,40,392344658.4,Lower,True,No setup
KDDL,EQ,KDDL LIMITED,2293.0,2350.1,2292.0,2321.6,26067,60728938.0,20251222,2321.2333333333336,2321.05,2321.416666666667,2321.416666666667,2321.05,0.36666666666678793,0.015793705490471568,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.05,40,26995394.549999997,Higher,True,Long
PUNJABCHEM,EQ,PUNJAB CHEM & CROP PROT L,1258.3,1266.0,1244.0,1254.7,23963,29875609.0,20251222,1254.8999999999999,1255.0,1254.7999999999997,1255.0,1254.7999999999997,0.20000000000027285,0.015940065354289698,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.025,40,11878880.75,Higher,True,No setup
CLEAN,EQ,CLEAN SCIENCE & TECH LTD,905.0,913.8,899.35,906.8,117736,106668513.55,20251222,906.65,906.575,906.7249999999999,906.7249999999999,906.575,0.14999999999986358,0.016541685046301675,Narrow,Bullish,Above CPR,Cash Only,Chemicals,True,False,0.05,40,253605945.0,Higher,True,Long
SHARDAMOTR,EQ,SHARDA MOTOR INDS LTD,965.0,976.0,965.0,970.25,23913,23241306.55,20251222,970.4166666666666,970.5,970.3333333333333,970.5,970.3333333333333,0.16666666666674246,0.01717770334107111,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.05,40,33347456.775,Higher,True,No setup
EXIDEIND,EQ,EXIDE INDUSTRIES LTD,363.95,369.1,363.6,366.25,1189170,436257035.15,20251222,366.31666666666666,366.35,366.2833333333333,366.35,366.2833333333333,0.06666666666671972,0.018202502844155557,Narrow,Bearish,Below CPR,Cash Only,Automobile and Auto Components,False,True,0.125,40,578445295.775,Higher,True,No setup
HINDALCO,EQ,HINDALCO  INDUSTRIES  LTD,860.0,872.35,857.25,864.55,4865457,4218135803.8,20251222,864.7166666666666,864.8,864.6333333333332,864.8,864.6333333333332,0.16666666666674246,0.01927785167621797,Narrow,Bearish,Below CPR,Cash Only,Metals & Mining,False,True,0.025,40,3998797730.2250004,Higher,True,No setup
GTPL,EQ,GTPL HATHWAY LIMITED,100.0,102.5,100.0,101.22,30136,3056205.04,20251222,101.24000000000001,101.25,101.23000000000002,101.25,101.23000000000002,0.01999999999998181,0.019758940920748678,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.1,40,1371395.665,Inside,True,No setup
TCIEXP,EQ,TCI EXPRESS LIMITED,582.9,585.0,573.15,578.9,6365,3691106.6,20251222,579.0166666666668,579.075,578.9583333333335,579.075,578.9583333333335,0.11666666666656056,0.02015316404673701,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.025,40,8720366.825,Inside,True,No setup
SHARDACROP,EQ,SHARDA CROPCHEM LTD.,890.1,902.5,882.55,892.25,143357,127913614.1,20251222,892.4333333333334,892.525,892.3416666666668,892.525,892.3416666666668,0.1833333333331666,0.020547305501055376,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.075,40,311134225.9,Higher,True,No setup
JSWENERGY,EQ,JSW ENERGY LIMITED,479.0,482.1,476.1,478.95,847804,406521625.5,20251222,479.05,479.1,479.0,479.1,479.0,0.10000000000002274,0.020879006159311566,Narrow,Bearish,Below CPR,Cash Only,Power,False,True,0.05,40,1038539592.4000001,Higher,True,No setup
ANANDRATHI,EQ,ANAND RATHI WEALTH LTD,2981.0,3022.9,2972.6,2998.7,219418,657655965.9,20251222,2998.066666666667,2997.75,2998.383333333334,2998.383333333334,2997.75,0.6333333333341216,0.021120263225201642,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.075,40,399023939.15,Lower,True,No setup
ARTNIRMAN,EQ,ART NIRMAN LIMITED,45.51,48.98,45.51,47.23,2000,94882.02,20251222,47.24,47.245,47.23500000000001,47.245,47.23500000000001,0.009999999999990905,0.02117298327332396,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.05,40,123969.1,Lower,True,Short
EFCIL,EQ,EFC (I) LIMITED,311.7,312.0,300.4,306.3,203351,62075870.55,20251222,306.23333333333335,306.2,306.2666666666667,306.2666666666667,306.2,0.06666666666671972,0.02176515398848179,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.05,40,87073528.85,Inside,True,No setup
MANAPPURAM,EQ,MANAPPURAM FINANCE LTD,293.55,296.4,291.6,294.1,2466469,725201355.3,20251222,294.03333333333336,294.0,294.0666666666667,294.0666666666667,294.0,0.06666666666671972,0.0226680267482896,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.025,40,730247751.5999999,Higher,True,Long
REDINGTON,EQ,REDINGTON LIMITED,274.0,277.0,272.5,274.85,790614,217504664.6,20251222,274.78333333333336,274.75,274.8166666666667,274.8166666666667,274.75,0.06666666666671972,0.024255654599497804,Narrow,Bullish,Above CPR,Cash Only,Services,True,False,0.05,40,534276335.225,Higher,True,Long
KIRLOSBROS,EQ,KIRLOSKAR BROTHERS LTD,1635.0,1655.9,1625.3,1640.0,74844,122786016.9,20251222,1640.3999999999999,1640.6,1640.1999999999998,1640.6,1640.1999999999998,0.40000000000009095,0.02439024390244457,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.05,40,78527174.5,Higher,True,No setup
ABCOTS,EQ,A B COTSPIN INDIA LIMITED,413.05,414.3,405.1,409.85,9750,4017941.2,20251222,409.75,409.70000000000005,409.79999999999995,409.79999999999995,409.70000000000005,0.09999999999990905,0.02439917042818325,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.1,40,6206023.35,Lower,True,No setup
HERCULES,EQ,HERCULES INVESTMENTS LTD,159.8,168.49,157.59,162.98,26176,4285588.35,20251222,163.02,163.04000000000002,163.0,163.04000000000002,163.0,0.040000000000020464,0.024542888698012313,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.05,40,2601189.9850000003,Higher,True,No setup
DIGIDRIVE,EQ,DIGIDRIVE DISTRIBUTORS L,25.59,27.6,25.58,26.6,66763,1765656.46,20251222,26.593333333333334,26.59,26.596666666666668,26.596666666666668,26.59,0.006666666666667709,0.02506265664160793,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.1,40,473233.635,Higher,True,Long
EVEREADY,EQ,EVEREADY INDS. IND.  LTD.,332.6,334.7,329.75,332.1,30570,10164028.15,20251222,332.18333333333334,332.225,332.14166666666665,332.225,332.14166666666665,0.08333333333337123,0.025092843521039212,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.025,40,30009661.2,Higher,True,No setup
ASTEC,EQ,ASTEC LIFESCIENCES LTD,718.0,729.05,712.0,720.8,104331,75371559.5,20251222,720.6166666666667,720.525,720.7083333333334,720.7083333333334,720.525,0.18333333333339397,0.025434702182768307,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.025,40,115182035.9,Higher,True,Long
AARON,EQ,AARON INDUSTRIES LIMITED,180.3,184.0,179.8,181.83,9764,1770379.69,20251222,181.87666666666667,181.9,181.85333333333332,181.9,181.85333333333332,0.04666666666668107,0.02566499844177587,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.05,40,2795893.0549999997,Higher,True,No setup
SHREDIGCEM,EQ,SHREE DIGVIJAY CEM CO LTD,90.2,90.4,90.05,90.26,286165,25784309.92,20251222,90.23666666666666,90.225,90.24833333333333,90.24833333333333,90.225,0.023333333333340533,0.02585124455278144,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.175,40,20066255.924999997,Inside,True,No setup
ZENTEC,EQ,ZEN TECHNOLOGIES LIMITED,1379.9,1419.0,1369.1,1394.6,494259,690057118.2,20251222,1394.2333333333333,1394.05,1394.4166666666667,1394.4166666666667,1394.05,0.36666666666678793,0.026291887757549686,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.075,40,395729722.0,Higher,True,Long
ALEMBICLTD,EQ,ALEMBIC LIMITED,100.75,102.0,100.48,101.28,186226,18878611.96,20251222,101.25333333333333,101.24000000000001,101.26666666666665,101.26666666666665,101.24000000000001,0.026666666666642413,0.026329647182703805,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.1,40,24935597.009999998,Higher,True,Long
AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,25.33,25.64,25.0,25.31,888,22428.8,20251222,25.316666666666666,25.32,25.313333333333333,25.32,25.313333333333333,0.006666666666667709,0.026340050046099205,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.0625,40,187206.355,Inside,True,No setup
CEWATER,EQ,CONCORD ENVIRO SYSTEMS L,435.5,444.95,435.2,440.25,41284,18054336.0,20251222,440.1333333333334,440.075,440.1916666666668,440.1916666666668,440.075,0.11666666666678793,0.026500094643222703,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.025,40,8300623.75,Inside,True,No setup
PGHL,EQ,PROCTER & GAMBLE HEALTH L,5669.5,5669.5,5615.0,5640.0,3172,17889917.5,20251222,5641.5,5642.25,5640.75,5642.25,5640.75,1.5,0.026595744680851064,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.1,40,30903449.5,Lower,True,Short
ESABINDIA,EQ,ESAB INDIA LTD,6228.5,6328.5,6163.5,6243.5,7529,47037228.5,20251222,6245.166666666667,6246.0,6244.333333333334,6246.0,6244.333333333334,1.6666666666660603,0.026694428872684556,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.075,40,35537980.25,Higher,True,No setup
BALKRISIND,EQ,BALKRISHNA IND. LTD,2352.5,2361.4,2320.5,2340.0,111185,259642004.6,20251222,2340.633333333333,2340.95,2340.3166666666666,2340.95,2340.3166666666666,0.6333333333332121,0.027065527065521885,Narrow,Bearish,Below CPR,Cash Only,Automobile and Auto Components,False,True,0.1,40,246438956.3,Lower,True,Short
FLAIR,EQ,FLAIR WRITING INDUST LTD,298.3,314.75,298.3,306.65,207604,63866370.05,20251222,306.56666666666666,306.525,306.60833333333335,306.60833333333335,306.525,0.08333333333337123,0.027175389966858383,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.025,40,27358130.35,Higher,True,Long
SULA,EQ,SULA VINEYARDS LIMITED,213.76,221.98,213.0,217.58,423471,92695673.2,20251222,217.52,217.49,217.55,217.55,217.49,0.060000000000002274,0.027576063976469466,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.05,40,56262527.665,Higher,True,Long
IDEA,EQ,VODAFONE IDEA LIMITED,12.05,12.11,11.58,11.85,1042675994,12360727266.07,20251222,11.846666666666666,11.844999999999999,11.848333333333333,11.848333333333333,11.844999999999999,0.0033333333333338544,0.02812939521800721,Narrow,Bullish,Above CPR,Cash Only,Telecommunication,True,False,0.025,40,9632454382.39,Inside,True,No setup
FAIRCHEMOR,EQ,FAIRCHEM ORGANICS LIMITED,689.4,694.9,683.0,689.25,7730,5335735.1,20251222,689.0500000000001,688.95,689.1500000000001,689.1500000000001,688.95,0.20000000000004547,0.029017047515421904,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.05,40,7290568.574999999,Higher,True,Long
RKDL,EQ,RAVI KUMAR DIST. LTD.,23.35,23.35,22.51,22.94,11428,262325.81,20251222,22.933333333333334,22.93,22.936666666666667,22.936666666666667,22.93,0.006666666666667709,0.029061319383904567,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.05,40,396513.155,Higher,True,Long
GPPL,EQ,GUJARAT PIPAVAV PORT LTD,193.85,195.0,192.35,193.59,902639,174560983.99,20251222,193.64666666666668,193.675,193.61833333333334,193.675,193.61833333333334,0.05666666666667197,0.029271484408632663,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.075,40,394670275.74,Lower,True,Short
RITCO,EQ,RITCO LOGISTICS LIMITED,278.5,286.0,270.75,278.5,132970,37372684.75,20251222,278.4166666666667,278.375,278.45833333333337,278.45833333333337,278.375,0.08333333333337123,0.02992220227410098,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.05,40,14433001.05,Higher,True,Long
LOTUSDEV,EQ,SRI LOTUS DEVLPRS N RTY L,156.0,158.0,152.16,155.01,339672,52958917.72,20251222,155.05666666666664,155.07999999999998,155.0333333333333,155.07999999999998,155.0333333333333,0.04666666666668107,0.030105584585949984,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.025,40,87581126.56,Higher,True,No setup
THERMAX,EQ,THERMAX LTD,2889.9,2891.8,2859.6,2877.0,59113,170128478.2,20251222,2876.133333333333,2875.7,2876.5666666666666,2876.5666666666666,2875.7,0.8666666666667879,0.03012397172981536,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.1,40,209717131.75,Higher,True,Long
