SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
BLS,EQ,BLS INTL SERVS LTD,328.0,340.0,322.0,325.3,12333221,4099510082.45,20251219,319.0,311.8,316.45,315.75,315.4,316.1,316.1,315.4,0.7000000000000455,0.22120398167168445,Narrow,Bullish,Above CPR,Cash Only,Consumer Services,True,True,False,0.16666666666666666,60,446626185.625,False,False,Higher,True,Neutral,True,Bullish Virgin,10.449999999999998,319.364,,0.06698564593301873,9.178839518138027,True,False,Long,0.5,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹316.10) with massive 9.2x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹316.10 with stop below Pivot (₹315.75).,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (9.18x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SHRIRAMFIN,EQ,SHRIRAM FINANCE LIMITED,869.0,913.5,850.5,901.7,35297309,31426825173.8,20251219,876.9,861.8,869.45,869.3833333333332,869.3499999999999,869.4166666666665,869.4166666666665,869.3499999999999,0.06666666666660603,0.00766768263460878,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,True,False,0.03333333333333333,60,4773515296.075,True,True,Higher,True,Neutral,True,None,24.26785714285716,791.94,,0.002747117978903558,6.583581118853973,True,False,Long,0.5,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹869.42) with massive 6.6x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹869.42 with stop below Pivot (₹869.38).,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (6.58x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ROTO,EQ,ROTO PUMPS LIMITED,77.0,80.77,73.04,75.81,34597521,2653360802.08,20251219,78.0,70.84,75.8,74.88,74.42,75.33999999999999,75.33999999999999,74.42,0.9199999999999875,1.2137203166226749,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.8666666666666667,60,14919482.129999999,True,False,Higher,True,Neutral,False,Bullish Virgin,4.2057142857142855,65.9458,,0.21874999999999703,177.84536882447406,True,False,No setup,0.0,None,Liftoff,88,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹75.34) with massive 177.8x volume surge. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹75.34 with stop below Pivot (₹74.88).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Watch,Wide CPR + close above CPR; trend mixed; participation confirmed
SANDUMA,EQ,SANDUR MANG & IRON ORES L,213.0,222.5,211.6,216.91,5943917,1291975646.22,20251219,219.89,200.77,211.1,210.58666666666667,210.32999999999998,210.84333333333336,210.84333333333336,210.32999999999998,0.513333333333378,0.24317069319439985,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.16666666666666666,60,489611580.885,False,False,Higher,True,Neutral,True,Bullish Virgin,9.761428571428572,211.0338,,0.05258793111859573,2.6387767296776,True,False,Long,0.5,None,Liftoff,88,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹210.84) with strong 2.6x volume (60D Narrow CPR). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹210.84 with stop below Pivot (₹210.59).,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (2.64x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GPPL,EQ,GUJARAT PIPAVAV PORT LTD,191.48,199.75,191.0,193.61,3319849,650121540.71,20251219,192.99,189.22,191.27,191.16,191.10500000000002,191.21499999999997,191.21499999999997,191.10500000000002,0.1099999999999568,0.05751032571754943,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.11666666666666667,60,285839213.865,False,False,Higher,True,Neutral,True,None,5.882857142857142,174.58100000000002,,0.018698397280225782,2.2744309009226713,True,False,Long,0.5,None,Liftoff,85,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹191.21) with strong 2.3x volume (60D Narrow CPR). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹191.21 with stop below Pivot (₹191.16).,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (2.27x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INFY,EQ,INFOSYS LIMITED,1650.0,1654.9,1629.8,1638.7,13149023,21564629614.1,20251219,1630.0,1606.7,1626.8,1621.1666666666667,1618.35,1623.9833333333336,1623.9833333333336,1618.35,5.633333333333667,0.34628309154989345,Moderate,Bullish,Above CPR,Cash Only,Information Technology,True,False,False,0.6833333333333333,60,11156826900.8,False,False,Higher,True,Neutral,False,Bullish Virgin,26.742857142857183,1535.296,,0.2106481481481603,1.9328640486977269,True,False,No setup,0.0,None,Liftoff,79,"🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹1,623.98) with strong 1.9x volume. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹1,623.98 with stop below Pivot (₹1,621.17).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
BIOCON,EQ,BIOCON LIMITED.,394.9,401.45,393.4,398.55,4142159,1648653365.65,20251219,395.45,386.05,392.25,391.25,390.75,391.75,391.75,390.75,1.0,0.25493945188017847,Moderate,Bullish,Above CPR,Cash Only,Healthcare,True,False,False,0.38333333333333336,60,893249020.0999999,False,False,Higher,True,Neutral,False,Bullish Virgin,10.232142857142849,383.691,,0.09773123909249572,1.8456816951956265,True,False,No setup,0.0,None,Liftoff,78,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹391.75) with strong 1.8x volume. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹391.75 with stop below Pivot (₹391.25).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
IDEA,EQ,VODAFONE IDEA LIMITED,11.42,12.0,11.25,11.96,1241113159,14542726733.05,20251219,11.53,10.93,11.3,11.253333333333336,11.23,11.27666666666667,11.27666666666667,11.23,0.04666666666667041,0.4129793510324815,Moderate,Bullish,Above CPR,Cash Only,Telecommunication,True,False,False,0.25,60,7972640394.045,False,False,Higher,True,Neutral,True,Bullish Virgin,0.5364285714285716,10.0104,,0.0869951176209568,1.824079102315011,True,False,Long,0.5,None,Liftoff,78,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹11.28) with strong 1.8x volume (60D Narrow CPR). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹11.28 with stop below Pivot (₹11.25).,Long,74,Confirmed,CPR width: 0.4130% (12/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.82x) (20/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SHREDIGCEM,EQ,SHREE DIGVIJAY CEM CO LTD,90.2,90.5,90.05,90.05,797631,71859795.86,20251219,90.48,89.35,90.17,90.0,89.91499999999999,90.08500000000001,90.08500000000001,89.91499999999999,0.17000000000001592,0.1885327714317577,Narrow,Bullish,Inside CPR,Cash Only,Diversified,False,False,False,0.6666666666666666,60,19913354.485,False,False,Higher,True,Neutral,False,Bullish Virgin,1.0885714285714292,90.12719999999999,,0.1561679790026392,3.6086233444058533,False,False,No setup,0.0,None,Ready,80,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (3.6x volume). Coiling inside band (₹89.91 - ₹90.09), closed above Central Pivot (₹90.00). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹89.91).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INDIACEM,EQ,THE INDIA CEMENTS LIMITED,427.0,448.0,426.65,438.0,2334485,1022895195.85,20251219,439.55,425.15,430.95,431.8833333333334,432.35,431.41666666666674,432.35,431.41666666666674,0.9333333333332803,0.21657578218662962,Narrow,Bearish,Above CPR,Cash Only,Construction Materials,True,False,False,0.3333333333333333,60,122860747.25,False,False,Inside,True,Neutral,False,None,18.79285714285714,400.1139999999999,,0.04966425947041401,8.325646870506072,True,False,No setup,0.0,None,Ready,78,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (8.3x volume). Coiling inside band (₹431.42 - ₹432.35), closed above Central Pivot (₹431.88). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹431.42).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
